tosep,params,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,rhat
hba1c_agesex_m13_cnvrtagged_random_mono,mu[NCT03861052],2.0261526529792673,0.1296674292396677,0.6599433785883706,0.9137664525061124,1.5370452545560191,1.97671531314899,2.4546825467635136,3.463716137161869,25.903088552517698,1.1677494740455943
hba1c_agesex_m13_cnvrtagged_random_mono,mu[NCT03954834],2.4890667895103626,0.12825415141848062,0.6272086608666332,1.455341563953436,2.0249678256562547,2.4368907017889656,2.881994226874817,3.888126974822955,23.91559720770468,1.1843543021212757
hba1c_agesex_m13_cnvrtagged_random_mono,mu[NCT04470310],2.667447515946148,0.13180737738455126,0.6738419734936775,1.5021016749894098,2.174079038266544,2.6052160187307933,3.1198655077907964,4.1115571804997835,26.13585316798827,1.1621772576689742
hba1c_agesex_m13_cnvrtagged_random_mono,mu[NCT04916093],2.1499851479631893,0.1284205602656093,0.6498417606006774,1.0630035613173103,1.6600331051435626,2.0870840164592943,2.57101606864961,3.5286938966102963,25.60625777148171,1.1685475471101985
hba1c_agesex_m13_cnvrtagged_random_mono,mu[UMIN000004243],2.2429473795935246,0.13359828144042268,0.6862323611763959,1.0413983127365987,1.7552070139634584,2.2028998517048715,2.678464137554797,3.761476531149164,26.38400046599796,1.1624509446629796
hba1c_agesex_m13_cnvrtagged_random_mono,mu[UMIN000004791],1.3790895089849786,0.31651314163262045,1.5338055096136143,-1.9970569485712895,0.414031675220558,1.506672103831678,2.4925073492166367,3.975328676693533,23.483190092517862,1.185623211407136
hba1c_agesex_m13_cnvrtagged_random_mono,mu[UMIN000004953],2.552341682047888,0.128820869085966,0.6475045626597548,1.4377619204926322,2.074836249372999,2.5057596539106175,2.969514885142597,3.962707792850233,25.26464594612102,1.1744495167585398
hba1c_agesex_m13_cnvrtagged_random_mono,mu[UMIN000006278],1.8231921747777304,0.3036428342445682,1.4826948760034715,-1.5118416411088225,0.8957877722769534,1.9308240407964472,2.9178807207742983,4.325102436718793,23.843911450813117,1.1815674502201916
hba1c_agesex_m13_cnvrtagged_random_mono,mu[UMIN000006986],2.0937052809991146,0.12767870880095292,0.6842617324564426,0.8674776102667272,1.5944979318824357,2.040951734901668,2.5663272126592886,3.514703997474338,28.721528016735533,1.1501137575161873
hba1c_agesex_m13_cnvrtagged_random_mono,mu[UMIN000022953],2.3335259096303957,0.12757722449395809,0.6638123486355224,1.216908012438466,1.8320189461305232,2.273992050284395,2.7764857440892903,3.7693012675516084,27.073496949418658,1.158567919794847
hba1c_agesex_m13_cnvrtagged_random_mono,mu[UMIN000030514],2.1877386710896283,0.12446014466025926,0.6530905030040439,1.0342419625236148,1.732726354329488,2.145587933782916,2.59008096145984,3.5642131671564035,27.53506677743319,1.1556148828748778
hba1c_agesex_m13_cnvrtagged_random_mono,beta[value_1],1.126306931885196,0.05948162660699843,0.2814146128039609,0.6717437928231553,0.9144546424367016,1.103690352326454,1.306766620349828,1.7508500442514787,22.383480471967747,1.1975343492329014
hba1c_agesex_m14_cnvrtagged_random_dual,mu[100-IRMI/PRI 16/6/2 (007/2017)],1.710589485787289,0.06547887863947277,0.2880032853738275,1.2171851800099445,1.517877525279998,1.683225101706309,1.8682294757720905,2.403000769172922,19.346054966689664,1.2997959684749232
