nct_id,nct_id2,models,row,col,r,outcome_method,outcome
NCT01733758,NCT01733758,f4,arm_f_2_uaa10899,arm_f_2_uaa10901,0.524,locf,hba1c
NCT01733758,NCT01733758,f4,arm_f_2_uaa10900,arm_f_2_uaa10901,0.542,locf,hba1c
NCT01733758,NCT01733758,f4,(Intercept),sex,-0.284,locf,hba1c
NCT01733758,NCT01733758,f4,value_1,sex,-0.006,locf,hba1c
NCT01733758,NCT01733758,f4,age10,sex,0.127,locf,hba1c
NCT01733758,NCT01733758,f4,arm_f_2_uaa10899,sex,0.277,locf,hba1c
NCT01733758,NCT01733758,f4,arm_f_2_uaa10900,sex,0.288,locf,hba1c
NCT01733758,NCT01733758,f4,arm_f_2_uaa10901,sex,0.265,locf,hba1c
NCT01733758,NCT01733758,f4,(Intercept),age10:arm_f_2_uaa10899,0.577,locf,hba1c
NCT01733758,NCT01733758,f4,value_1,age10:arm_f_2_uaa10899,-0.045,locf,hba1c
NCT01733758,NCT01733758,f4,age10,age10:arm_f_2_uaa10899,-0.753,locf,hba1c
NCT01733758,NCT01733758,f4,arm_f_2_uaa10899,age10:arm_f_2_uaa10899,-0.953,locf,hba1c
NCT01733758,NCT01733758,f4,arm_f_2_uaa10900,age10:arm_f_2_uaa10899,-0.549,locf,hba1c
NCT01733758,NCT01733758,f4,arm_f_2_uaa10901,age10:arm_f_2_uaa10899,-0.508,locf,hba1c
NCT01733758,NCT01733758,f4,sex,age10:arm_f_2_uaa10899,-0.096,locf,hba1c
NCT01733758,NCT01733758,f4,(Intercept),age10:arm_f_2_uaa10900,0.579,locf,hba1c
NCT01733758,NCT01733758,f4,value_1,age10:arm_f_2_uaa10900,-0.035,locf,hba1c
NCT01733758,NCT01733758,f4,age10,age10:arm_f_2_uaa10900,-0.763,locf,hba1c
NCT01733758,NCT01733758,f4,arm_f_2_uaa10899,age10:arm_f_2_uaa10900,-0.538,locf,hba1c
NCT01733758,NCT01733758,f4,arm_f_2_uaa10900,age10:arm_f_2_uaa10900,-0.95,locf,hba1c
NCT01733758,NCT01733758,f4,arm_f_2_uaa10901,age10:arm_f_2_uaa10900,-0.515,locf,hba1c
NCT01733758,NCT01733758,f4,sex,age10:arm_f_2_uaa10900,-0.098,locf,hba1c
NCT01733758,NCT01733758,f4,age10:arm_f_2_uaa10899,age10:arm_f_2_uaa10900,0.577,locf,hba1c
NCT01733758,NCT01733758,f4,(Intercept),age10:arm_f_2_uaa10901,0.55,locf,hba1c
NCT01733758,NCT01733758,f4,value_1,age10:arm_f_2_uaa10901,-0.053,locf,hba1c
NCT01733758,NCT01733758,f4,age10,age10:arm_f_2_uaa10901,-0.71,locf,hba1c
NCT01733758,NCT01733758,f4,arm_f_2_uaa10899,age10:arm_f_2_uaa10901,-0.5,locf,hba1c
NCT01733758,NCT01733758,f4,arm_f_2_uaa10900,age10:arm_f_2_uaa10901,-0.517,locf,hba1c
NCT01733758,NCT01733758,f4,arm_f_2_uaa10901,age10:arm_f_2_uaa10901,-0.947,locf,hba1c
NCT01733758,NCT01733758,f4,sex,age10:arm_f_2_uaa10901,-0.091,locf,hba1c
NCT01733758,NCT01733758,f4,age10:arm_f_2_uaa10899,age10:arm_f_2_uaa10901,0.536,locf,hba1c
NCT01733758,NCT01733758,f4,age10:arm_f_2_uaa10900,age10:arm_f_2_uaa10901,0.544,locf,hba1c
NCT01733758,NCT01733758,f4,(Intercept),arm_f_2_uaa10899:sex,0.256,locf,hba1c
NCT01733758,NCT01733758,f4,value_1,arm_f_2_uaa10899:sex,-0.048,locf,hba1c
NCT01733758,NCT01733758,f4,age10,arm_f_2_uaa10899:sex,-0.106,locf,hba1c
NCT01733758,NCT01733758,f4,arm_f_2_uaa10899,arm_f_2_uaa10899:sex,-0.394,locf,hba1c
NCT01733758,NCT01733758,f4,arm_f_2_uaa10900,arm_f_2_uaa10899:sex,-0.227,locf,hba1c
NCT01733758,NCT01733758,f4,arm_f_2_uaa10901,arm_f_2_uaa10899:sex,-0.21,locf,hba1c
NCT01733758,NCT01733758,f4,sex,arm_f_2_uaa10899:sex,-0.783,locf,hba1c
NCT01733758,NCT01733758,f4,age10:arm_f_2_uaa10899,arm_f_2_uaa10899:sex,0.148,locf,hba1c
NCT01733758,NCT01733758,f4,age10:arm_f_2_uaa10900,arm_f_2_uaa10899:sex,0.079,locf,hba1c
NCT01733758,NCT01733758,f4,age10:arm_f_2_uaa10901,arm_f_2_uaa10899:sex,0.074,locf,hba1c
NCT01733758,NCT01733758,f4,(Intercept),arm_f_2_uaa10900:sex,0.209,locf,hba1c
NCT01733758,NCT01733758,f4,value_1,arm_f_2_uaa10900:sex,0.027,locf,hba1c
NCT01733758,NCT01733758,f4,age10,arm_f_2_uaa10900:sex,-0.097,locf,hba1c
NCT01733758,NCT01733758,f4,arm_f_2_uaa10899,arm_f_2_uaa10900:sex,-0.217,locf,hba1c
NCT01733758,NCT01733758,f4,arm_f_2_uaa10900,arm_f_2_uaa10900:sex,-0.364,locf,hba1c
NCT01733758,NCT01733758,f4,arm_f_2_uaa10901,arm_f_2_uaa10900:sex,-0.208,locf,hba1c
NCT01733758,NCT01733758,f4,sex,arm_f_2_uaa10900:sex,-0.788,locf,hba1c
NCT01733758,NCT01733758,f4,age10:arm_f_2_uaa10899,arm_f_2_uaa10900:sex,0.075,locf,hba1c
NCT01733758,NCT01733758,f4,age10:arm_f_2_uaa10900,arm_f_2_uaa10900:sex,0.11,locf,hba1c
NCT01733758,NCT01733758,f4,age10:arm_f_2_uaa10901,arm_f_2_uaa10900:sex,0.07,locf,hba1c
NCT01733758,NCT01733758,f4,arm_f_2_uaa10899:sex,arm_f_2_uaa10900:sex,0.616,locf,hba1c
NCT01733758,NCT01733758,f4,(Intercept),arm_f_2_uaa10901:sex,0.192,locf,hba1c
NCT01733758,NCT01733758,f4,value_1,arm_f_2_uaa10901:sex,0.021,locf,hba1c
NCT01733758,NCT01733758,f4,age10,arm_f_2_uaa10901:sex,-0.089,locf,hba1c
NCT01733758,NCT01733758,f4,arm_f_2_uaa10899,arm_f_2_uaa10901:sex,-0.197,locf,hba1c
NCT01733758,NCT01733758,f4,arm_f_2_uaa10900,arm_f_2_uaa10901:sex,-0.205,locf,hba1c
NCT01733758,NCT01733758,f4,arm_f_2_uaa10901,arm_f_2_uaa10901:sex,-0.358,locf,hba1c
NCT01733758,NCT01733758,f4,sex,arm_f_2_uaa10901:sex,-0.714,locf,hba1c
NCT01733758,NCT01733758,f4,age10:arm_f_2_uaa10899,arm_f_2_uaa10901:sex,0.068,locf,hba1c
NCT01733758,NCT01733758,f4,age10:arm_f_2_uaa10900,arm_f_2_uaa10901:sex,0.069,locf,hba1c
NCT01733758,NCT01733758,f4,age10:arm_f_2_uaa10901,arm_f_2_uaa10901:sex,0.089,locf,hba1c
NCT01733758,NCT01733758,f4,arm_f_2_uaa10899:sex,arm_f_2_uaa10901:sex,0.558,locf,hba1c
NCT01733758,NCT01733758,f4,arm_f_2_uaa10900:sex,arm_f_2_uaa10901:sex,0.563,locf,hba1c
NCT02229227,NCT02229227,f4,(Intercept),value_1,-0.825,locf,hba1c
NCT02229227,NCT02229227,f4,(Intercept),age10,-0.565,locf,hba1c
NCT02229227,NCT02229227,f4,value_1,age10,0.017,locf,hba1c
NCT02229227,NCT02229227,f4,(Intercept),arm_f_2_uaa11080,-0.374,locf,hba1c
NCT02229227,NCT02229227,f4,value_1,arm_f_2_uaa11080,-0.026,locf,hba1c
NCT02229227,NCT02229227,f4,age10,arm_f_2_uaa11080,0.682,locf,hba1c
NCT02229227,NCT02229227,f4,(Intercept),sex,-0.064,locf,hba1c
NCT02229227,NCT02229227,f4,value_1,sex,0.005,locf,hba1c
NCT02229227,NCT02229227,f4,age10,sex,-0.05,locf,hba1c
NCT02229227,NCT02229227,f4,arm_f_2_uaa11080,sex,0.074,locf,hba1c
NCT02229227,NCT02229227,f4,(Intercept),age10:arm_f_2_uaa11080,0.369,locf,hba1c
NCT02229227,NCT02229227,f4,value_1,age10:arm_f_2_uaa11080,0.019,locf,hba1c
NCT02229227,NCT02229227,f4,age10,age10:arm_f_2_uaa11080,-0.698,locf,hba1c
NCT02229227,NCT02229227,f4,arm_f_2_uaa11080,age10:arm_f_2_uaa11080,-0.976,locf,hba1c
NCT02229227,NCT02229227,f4,sex,age10:arm_f_2_uaa11080,0.035,locf,hba1c
NCT02229227,NCT02229227,f4,(Intercept),arm_f_2_uaa11080:sex,0.04,locf,hba1c
NCT02229227,NCT02229227,f4,value_1,arm_f_2_uaa11080:sex,0.002,locf,hba1c
NCT02229227,NCT02229227,f4,age10,arm_f_2_uaa11080:sex,0.035,locf,hba1c
NCT02229227,NCT02229227,f4,arm_f_2_uaa11080,arm_f_2_uaa11080:sex,-0.095,locf,hba1c
NCT02229227,NCT02229227,f4,sex,arm_f_2_uaa11080:sex,-0.7,locf,hba1c
NCT02229227,NCT02229227,f4,age10:arm_f_2_uaa11080,arm_f_2_uaa11080:sex,-0.052,locf,hba1c
NCT02465515,NCT02465515,f4,(Intercept),value_1,-0.557,locf,hba1c
NCT02465515,NCT02465515,f4,(Intercept),age10,-0.872,locf,hba1c
NCT02465515,NCT02465515,f4,value_1,age10,0.127,locf,hba1c
NCT02465515,NCT02465515,f4,(Intercept),arm_f_2_uaa11138,-0.601,locf,hba1c
NCT02465515,NCT02465515,f4,value_1,arm_f_2_uaa11138,0.018,locf,hba1c
NCT02465515,NCT02465515,f4,age10,arm_f_2_uaa11138,0.689,locf,hba1c
NCT02465515,NCT02465515,f4,(Intercept),sex,-0.208,locf,hba1c
NCT02465515,NCT02465515,f4,value_1,sex,0.076,locf,hba1c
NCT02465515,NCT02465515,f4,age10,sex,0.016,locf,hba1c
NCT02465515,NCT02465515,f4,arm_f_2_uaa11138,sex,0.143,locf,hba1c
NCT02465515,NCT02465515,f4,(Intercept),age10:arm_f_2_uaa11138,0.569,locf,hba1c
NCT02465515,NCT02465515,f4,value_1,age10:arm_f_2_uaa11138,0.01,locf,hba1c
NCT02465515,NCT02465515,f4,age10,age10:arm_f_2_uaa11138,-0.705,locf,hba1c
NCT02465515,NCT02465515,f4,arm_f_2_uaa11138,age10:arm_f_2_uaa11138,-0.971,locf,hba1c
NCT02465515,NCT02465515,f4,sex,age10:arm_f_2_uaa11138,-0.004,locf,hba1c
NCT02465515,NCT02465515,f4,(Intercept),arm_f_2_uaa11138:sex,0.126,locf,hba1c
NCT02465515,NCT02465515,f4,value_1,arm_f_2_uaa11138:sex,-0.016,locf,hba1c
NCT02465515,NCT02465515,f4,age10,arm_f_2_uaa11138:sex,-0.007,locf,hba1c
NCT02465515,NCT02465515,f4,arm_f_2_uaa11138,arm_f_2_uaa11138:sex,-0.2,locf,hba1c
NCT02465515,NCT02465515,f4,sex,arm_f_2_uaa11138:sex,-0.704,locf,hba1c
NCT02465515,NCT02465515,f4,age10:arm_f_2_uaa11138,arm_f_2_uaa11138:sex,0.003,locf,hba1c
NCT00838903,NCT00838903,f5,(Intercept),value_1,-0.953,bocf,hba1c
NCT00838903,NCT00838903,f5,(Intercept),arm_f_2_uaa10381,-0.289,bocf,hba1c
NCT00838903,NCT00838903,f5,value_1,arm_f_2_uaa10381,0.027,bocf,hba1c
NCT00838903,NCT00838903,f5,(Intercept),arm_f_2_uaa10382,-0.285,bocf,hba1c
NCT00838903,NCT00838903,f5,value_1,arm_f_2_uaa10382,0.022,bocf,hba1c
NCT00838903,NCT00838903,f5,arm_f_2_uaa10381,arm_f_2_uaa10382,0.752,bocf,hba1c
NCT00838903,NCT00838903,f5,(Intercept),arm_f_2_uaa10384,-0.296,bocf,hba1c
NCT00838903,NCT00838903,f5,value_1,arm_f_2_uaa10384,0.035,bocf,hba1c
NCT00838903,NCT00838903,f5,arm_f_2_uaa10381,arm_f_2_uaa10384,0.75,bocf,hba1c
NCT00838903,NCT00838903,f5,arm_f_2_uaa10382,arm_f_2_uaa10384,0.751,bocf,hba1c
NCT00838916,NCT00838916,f5,(Intercept),value_1,-0.984,bocf,hba1c
NCT00838916,NCT00838916,f5,(Intercept),arm_f_2_uaa10386,-0.179,bocf,hba1c
NCT00838916,NCT00838916,f5,value_1,arm_f_2_uaa10386,0.032,bocf,hba1c
NCT00839527,NCT00839527,f5,(Intercept),value_1,-0.97,bocf,hba1c
NCT00839527,NCT00839527,f5,(Intercept),arm_f_2_uaa10389,-0.21,bocf,hba1c
NCT00839527,NCT00839527,f5,value_1,arm_f_2_uaa10389,0.005,bocf,hba1c
NCT00839527,NCT00839527,f5,(Intercept),arm_f_2_uaa10390,-0.181,bocf,hba1c
NCT00839527,NCT00839527,f5,value_1,arm_f_2_uaa10390,-0.026,bocf,hba1c
NCT00839527,NCT00839527,f5,arm_f_2_uaa10389,arm_f_2_uaa10390,0.709,bocf,hba1c
NCT00849017,NCT00849017,f5,(Intercept),value_1,-0.983,bocf,hba1c
NCT00849017,NCT00849017,f5,(Intercept),arm_f_2_uaa10393,-0.092,bocf,hba1c
NCT00849017,NCT00849017,f5,value_1,arm_f_2_uaa10393,-0.037,bocf,hba1c
NCT00849017,NCT00849017,f5,(Intercept),arm_f_2_uaa10394,-0.141,bocf,hba1c
NCT00849017,NCT00849017,f5,value_1,arm_f_2_uaa10394,0.012,bocf,hba1c
NCT00849017,NCT00849017,f5,arm_f_2_uaa10393,arm_f_2_uaa10394,0.489,bocf,hba1c
NCT00849056,NCT00849056,f5,(Intercept),value_1,-0.989,bocf,hba1c
NCT00849056,NCT00849056,f5,(Intercept),arm_f_2_uaa10397,-0.109,bocf,hba1c
NCT00849056,NCT00849056,f5,value_1,arm_f_2_uaa10397,0.003,bocf,hba1c
NCT00976391,NCT00976391,f5,(Intercept),value_1,-0.989,bocf,hba1c
NCT00976391,NCT00976391,f5,(Intercept),arm_f_2_uaa10467,-0.091,bocf,hba1c
NCT00976391,NCT00976391,f5,value_1,arm_f_2_uaa10467,-0.014,bocf,hba1c
NCT01098539,NCT01098539,f5,(Intercept),value_1,-0.987,bocf,hba1c
NCT01098539,NCT01098539,f5,(Intercept),arm_f_2_uaa10566,-0.169,bocf,hba1c
NCT01098539,NCT01098539,f5,value_1,arm_f_2_uaa10566,0.057,bocf,hba1c
NCT01128894,NCT01128894,f5,(Intercept),value_1,-0.989,bocf,hba1c
NCT01128894,NCT01128894,f5,(Intercept),arm_f_2_uaa10601,-0.088,bocf,hba1c
NCT01128894,NCT01128894,f5,value_1,arm_f_2_uaa10601,-0.016,bocf,hba1c
NCT01733758,NCT01733758,f5,(Intercept),value_1,-0.971,bocf,hba1c
NCT01733758,NCT01733758,f5,(Intercept),arm_f_2_uaa10899,-0.223,bocf,hba1c
NCT01733758,NCT01733758,f5,value_1,arm_f_2_uaa10899,0.029,bocf,hba1c
NCT01733758,NCT01733758,f5,(Intercept),arm_f_2_uaa10900,-0.188,bocf,hba1c
NCT01733758,NCT01733758,f5,value_1,arm_f_2_uaa10900,-0.006,bocf,hba1c
NCT01733758,NCT01733758,f5,arm_f_2_uaa10899,arm_f_2_uaa10900,0.665,bocf,hba1c
NCT01733758,NCT01733758,f5,(Intercept),arm_f_2_uaa10901,-0.205,bocf,hba1c
NCT01733758,NCT01733758,f5,value_1,arm_f_2_uaa10901,0.025,bocf,hba1c
NCT01733758,NCT01733758,f5,arm_f_2_uaa10899,arm_f_2_uaa10901,0.62,bocf,hba1c
NCT01733758,NCT01733758,f5,arm_f_2_uaa10900,arm_f_2_uaa10901,0.613,bocf,hba1c
NCT02229227,NCT02229227,f5,(Intercept),value_1,-0.994,bocf,hba1c
NCT02229227,NCT02229227,f5,(Intercept),arm_f_2_uaa11080,-0.04,bocf,hba1c
NCT02229227,NCT02229227,f5,value_1,arm_f_2_uaa11080,-0.038,bocf,hba1c
NCT02465515,NCT02465515,f5,(Intercept),value_1,-0.97,bocf,hba1c
NCT02465515,NCT02465515,f5,(Intercept),arm_f_2_uaa11138,-0.345,bocf,hba1c
NCT02465515,NCT02465515,f5,value_1,arm_f_2_uaa11138,0.18,bocf,hba1c
NCT00838903,NCT00838903,f6,(Intercept),value_1,-0.539,bocf,hba1c
NCT00838903,NCT00838903,f6,(Intercept),age10,-0.871,bocf,hba1c
NCT00838903,NCT00838903,f6,value_1,age10,0.083,bocf,hba1c
NCT00838903,NCT00838903,f6,(Intercept),arm_f_2_uaa10381,-0.749,bocf,hba1c
NCT00838903,NCT00838903,f6,value_1,arm_f_2_uaa10381,0.023,bocf,hba1c
NCT00838903,NCT00838903,f6,age10,arm_f_2_uaa10381,0.86,bocf,hba1c
NCT00838903,NCT00838903,f6,(Intercept),arm_f_2_uaa10382,-0.761,bocf,hba1c
NCT00838903,NCT00838903,f6,value_1,arm_f_2_uaa10382,0.049,bocf,hba1c
NCT00838903,NCT00838903,f6,age10,arm_f_2_uaa10382,0.859,bocf,hba1c
NCT00838903,NCT00838903,f6,arm_f_2_uaa10381,arm_f_2_uaa10382,0.764,bocf,hba1c
NCT00838903,NCT00838903,f6,(Intercept),arm_f_2_uaa10384,-0.751,bocf,hba1c
NCT00838903,NCT00838903,f6,value_1,arm_f_2_uaa10384,0.037,bocf,hba1c
NCT00838903,NCT00838903,f6,age10,arm_f_2_uaa10384,0.855,bocf,hba1c
NCT00838903,NCT00838903,f6,arm_f_2_uaa10381,arm_f_2_uaa10384,0.76,bocf,hba1c
NCT00838903,NCT00838903,f6,arm_f_2_uaa10382,arm_f_2_uaa10384,0.759,bocf,hba1c
NCT00838903,NCT00838903,f6,(Intercept),age10:arm_f_2_uaa10381,0.729,bocf,hba1c
NCT00838903,NCT00838903,f6,value_1,age10:arm_f_2_uaa10381,-0.017,bocf,hba1c
NCT00838903,NCT00838903,f6,age10,age10:arm_f_2_uaa10381,-0.867,bocf,hba1c
NCT00838903,NCT00838903,f6,arm_f_2_uaa10381,age10:arm_f_2_uaa10381,-0.984,bocf,hba1c
NCT00838903,NCT00838903,f6,arm_f_2_uaa10382,age10:arm_f_2_uaa10381,-0.746,bocf,hba1c
NCT00838903,NCT00838903,f6,arm_f_2_uaa10384,age10:arm_f_2_uaa10381,-0.743,bocf,hba1c
NCT00838903,NCT00838903,f6,(Intercept),age10:arm_f_2_uaa10382,0.742,bocf,hba1c
NCT00838903,NCT00838903,f6,value_1,age10:arm_f_2_uaa10382,-0.044,bocf,hba1c
NCT00838903,NCT00838903,f6,age10,age10:arm_f_2_uaa10382,-0.867,bocf,hba1c
NCT00838903,NCT00838903,f6,arm_f_2_uaa10381,age10:arm_f_2_uaa10382,-0.747,bocf,hba1c
NCT00838903,NCT00838903,f6,arm_f_2_uaa10382,age10:arm_f_2_uaa10382,-0.984,bocf,hba1c
NCT00838903,NCT00838903,f6,arm_f_2_uaa10384,age10:arm_f_2_uaa10382,-0.742,bocf,hba1c
NCT00838903,NCT00838903,f6,age10:arm_f_2_uaa10381,age10:arm_f_2_uaa10382,0.752,bocf,hba1c
NCT00838903,NCT00838903,f6,(Intercept),age10:arm_f_2_uaa10384,0.73,bocf,hba1c
NCT00838903,NCT00838903,f6,value_1,age10:arm_f_2_uaa10384,-0.028,bocf,hba1c
NCT00838903,NCT00838903,f6,age10,age10:arm_f_2_uaa10384,-0.861,bocf,hba1c
NCT00838903,NCT00838903,f6,arm_f_2_uaa10381,age10:arm_f_2_uaa10384,-0.743,bocf,hba1c
NCT00838903,NCT00838903,f6,arm_f_2_uaa10382,age10:arm_f_2_uaa10384,-0.741,bocf,hba1c
NCT00838903,NCT00838903,f6,arm_f_2_uaa10384,age10:arm_f_2_uaa10384,-0.984,bocf,hba1c
NCT00838903,NCT00838903,f6,age10:arm_f_2_uaa10381,age10:arm_f_2_uaa10384,0.749,bocf,hba1c
NCT00838903,NCT00838903,f6,age10:arm_f_2_uaa10382,age10:arm_f_2_uaa10384,0.747,bocf,hba1c
NCT00838916,NCT00838916,f6,(Intercept),value_1,-0.72,bocf,hba1c
NCT00838916,NCT00838916,f6,(Intercept),age10,-0.745,bocf,hba1c
NCT00838916,NCT00838916,f6,value_1,age10,0.089,bocf,hba1c
NCT00838916,NCT00838916,f6,(Intercept),arm_f_2_uaa10386,-0.569,bocf,hba1c
NCT00838916,NCT00838916,f6,value_1,arm_f_2_uaa10386,0.014,bocf,hba1c
NCT00838916,NCT00838916,f6,age10,arm_f_2_uaa10386,0.791,bocf,hba1c
NCT00838916,NCT00838916,f6,(Intercept),age10:arm_f_2_uaa10386,0.559,bocf,hba1c
NCT00838916,NCT00838916,f6,value_1,age10:arm_f_2_uaa10386,-0.007,bocf,hba1c
NCT00838916,NCT00838916,f6,age10,age10:arm_f_2_uaa10386,-0.808,bocf,hba1c
NCT00838916,NCT00838916,f6,arm_f_2_uaa10386,age10:arm_f_2_uaa10386,-0.985,bocf,hba1c
NCT00839527,NCT00839527,f6,(Intercept),value_1,-0.603,bocf,hba1c
NCT00839527,NCT00839527,f6,(Intercept),age10,-0.824,bocf,hba1c
NCT00839527,NCT00839527,f6,value_1,age10,0.067,bocf,hba1c
NCT00839527,NCT00839527,f6,(Intercept),arm_f_2_uaa10389,-0.675,bocf,hba1c
NCT00839527,NCT00839527,f6,value_1,arm_f_2_uaa10389,0.01,bocf,hba1c
NCT00839527,NCT00839527,f6,age10,arm_f_2_uaa10389,0.825,bocf,hba1c
NCT00839527,NCT00839527,f6,(Intercept),arm_f_2_uaa10390,-0.661,bocf,hba1c
NCT00839527,NCT00839527,f6,value_1,arm_f_2_uaa10390,-0.01,bocf,hba1c
NCT00839527,NCT00839527,f6,age10,arm_f_2_uaa10390,0.822,bocf,hba1c
NCT00839527,NCT00839527,f6,arm_f_2_uaa10389,arm_f_2_uaa10390,0.701,bocf,hba1c
NCT00839527,NCT00839527,f6,(Intercept),age10:arm_f_2_uaa10389,0.66,bocf,hba1c
NCT00839527,NCT00839527,f6,value_1,age10:arm_f_2_uaa10389,-0.008,bocf,hba1c
NCT00839527,NCT00839527,f6,age10,age10:arm_f_2_uaa10389,-0.832,bocf,hba1c
NCT00839527,NCT00839527,f6,arm_f_2_uaa10389,age10:arm_f_2_uaa10389,-0.986,bocf,hba1c
NCT00839527,NCT00839527,f6,arm_f_2_uaa10390,age10:arm_f_2_uaa10389,-0.687,bocf,hba1c
NCT00839527,NCT00839527,f6,(Intercept),age10:arm_f_2_uaa10390,0.654,bocf,hba1c
NCT00839527,NCT00839527,f6,value_1,age10:arm_f_2_uaa10390,0.006,bocf,hba1c
NCT00839527,NCT00839527,f6,age10,age10:arm_f_2_uaa10390,-0.834,bocf,hba1c
NCT00839527,NCT00839527,f6,arm_f_2_uaa10389,age10:arm_f_2_uaa10390,-0.691,bocf,hba1c
NCT00839527,NCT00839527,f6,arm_f_2_uaa10390,age10:arm_f_2_uaa10390,-0.986,bocf,hba1c
NCT00839527,NCT00839527,f6,age10:arm_f_2_uaa10389,age10:arm_f_2_uaa10390,0.697,bocf,hba1c
NCT00849017,NCT00849017,f6,(Intercept),value_1,-0.789,bocf,hba1c
NCT00849017,NCT00849017,f6,(Intercept),age10,-0.694,bocf,hba1c
NCT00849017,NCT00849017,f6,value_1,age10,0.126,bocf,hba1c
NCT00849017,NCT00849017,f6,(Intercept),arm_f_2_uaa10393,-0.459,bocf,hba1c
NCT00849017,NCT00849017,f6,value_1,arm_f_2_uaa10393,0.028,bocf,hba1c
NCT00849017,NCT00849017,f6,age10,arm_f_2_uaa10393,0.693,bocf,hba1c
NCT00849017,NCT00849017,f6,(Intercept),arm_f_2_uaa10394,-0.402,bocf,hba1c
NCT00849017,NCT00849017,f6,value_1,arm_f_2_uaa10394,-0.017,bocf,hba1c
NCT00849017,NCT00849017,f6,age10,arm_f_2_uaa10394,0.654,bocf,hba1c
NCT00849017,NCT00849017,f6,arm_f_2_uaa10393,arm_f_2_uaa10394,0.481,bocf,hba1c
NCT00849017,NCT00849017,f6,(Intercept),age10:arm_f_2_uaa10393,0.455,bocf,hba1c
NCT00849017,NCT00849017,f6,value_1,age10:arm_f_2_uaa10393,-0.042,bocf,hba1c
NCT00849017,NCT00849017,f6,age10,age10:arm_f_2_uaa10393,-0.704,bocf,hba1c
NCT00849017,NCT00849017,f6,arm_f_2_uaa10393,age10:arm_f_2_uaa10393,-0.976,bocf,hba1c
NCT00849017,NCT00849017,f6,arm_f_2_uaa10394,age10:arm_f_2_uaa10393,-0.464,bocf,hba1c
NCT00849017,NCT00849017,f6,(Intercept),age10:arm_f_2_uaa10394,0.397,bocf,hba1c
NCT00849017,NCT00849017,f6,value_1,age10:arm_f_2_uaa10394,0.014,bocf,hba1c
NCT00849017,NCT00849017,f6,age10,age10:arm_f_2_uaa10394,-0.673,bocf,hba1c
NCT00849017,NCT00849017,f6,arm_f_2_uaa10393,age10:arm_f_2_uaa10394,-0.472,bocf,hba1c
NCT00849017,NCT00849017,f6,arm_f_2_uaa10394,age10:arm_f_2_uaa10394,-0.979,bocf,hba1c
NCT00849017,NCT00849017,f6,age10:arm_f_2_uaa10393,age10:arm_f_2_uaa10394,0.478,bocf,hba1c
NCT00849056,NCT00849056,f6,(Intercept),value_1,-0.767,bocf,hba1c
NCT00849056,NCT00849056,f6,(Intercept),age10,-0.677,bocf,hba1c
NCT00849056,NCT00849056,f6,value_1,age10,0.06,bocf,hba1c
NCT00849056,NCT00849056,f6,(Intercept),arm_f_2_uaa10397,-0.428,bocf,hba1c
NCT00849056,NCT00849056,f6,value_1,arm_f_2_uaa10397,-0.048,bocf,hba1c
NCT00849056,NCT00849056,f6,age10,arm_f_2_uaa10397,0.709,bocf,hba1c
NCT00849056,NCT00849056,f6,(Intercept),age10:arm_f_2_uaa10397,0.42,bocf,hba1c
NCT00849056,NCT00849056,f6,value_1,age10:arm_f_2_uaa10397,0.052,bocf,hba1c
NCT00849056,NCT00849056,f6,age10,age10:arm_f_2_uaa10397,-0.722,bocf,hba1c
NCT00849056,NCT00849056,f6,arm_f_2_uaa10397,age10:arm_f_2_uaa10397,-0.985,bocf,hba1c
NCT00976391,NCT00976391,f6,(Intercept),value_1,-0.763,bocf,hba1c
NCT00976391,NCT00976391,f6,(Intercept),age10,-0.732,bocf,hba1c
NCT00976391,NCT00976391,f6,value_1,age10,0.129,bocf,hba1c
NCT00976391,NCT00976391,f6,(Intercept),arm_f_2_uaa10467,-0.464,bocf,hba1c
NCT00976391,NCT00976391,f6,value_1,arm_f_2_uaa10467,-0.006,bocf,hba1c
NCT00976391,NCT00976391,f6,age10,arm_f_2_uaa10467,0.709,bocf,hba1c
NCT00976391,NCT00976391,f6,(Intercept),age10:arm_f_2_uaa10467,0.453,bocf,hba1c
NCT00976391,NCT00976391,f6,value_1,age10:arm_f_2_uaa10467,0.006,bocf,hba1c
NCT00976391,NCT00976391,f6,age10,age10:arm_f_2_uaa10467,-0.709,bocf,hba1c
NCT00976391,NCT00976391,f6,arm_f_2_uaa10467,age10:arm_f_2_uaa10467,-0.987,bocf,hba1c
NCT01098539,NCT01098539,f6,(Intercept),value_1,-0.688,bocf,hba1c
NCT01098539,NCT01098539,f6,(Intercept),age10,-0.763,bocf,hba1c
NCT01098539,NCT01098539,f6,value_1,age10,0.067,bocf,hba1c
NCT01098539,NCT01098539,f6,(Intercept),arm_f_2_uaa10566,-0.485,bocf,hba1c
NCT01098539,NCT01098539,f6,value_1,arm_f_2_uaa10566,-0.017,bocf,hba1c
NCT01098539,NCT01098539,f6,age10,arm_f_2_uaa10566,0.675,bocf,hba1c
NCT01098539,NCT01098539,f6,(Intercept),age10:arm_f_2_uaa10566,0.473,bocf,hba1c
NCT01098539,NCT01098539,f6,value_1,age10:arm_f_2_uaa10566,0.025,bocf,hba1c
NCT01098539,NCT01098539,f6,age10,age10:arm_f_2_uaa10566,-0.679,bocf,hba1c
