nct_id,nct_id2,models,term,estimate,std.error,statistic,p.value
NCT01306214,NCT01306214,f4,age10:arm_f_2_uaa10726,0.023,0.078,0.291,7.709e-01
NCT01306214,NCT01306214,f4,arm_f_2_uaa10725:sex,-0.065,0.152,-0.427,6.694e-01
NCT01306214,NCT01306214,f4,arm_f_2_uaa10726:sex,0.159,0.152,1.043,2.975e-01
NCT01368081,NCT01368081,f4,(Intercept),2.785,0.243,11.453,9.292e-29
NCT01368081,NCT01368081,f4,value_1,0.516,0.022,23.312,7.465e-98
NCT01368081,NCT01368081,f4,age10,0.016,0.024,0.679,4.975e-01
NCT01368081,NCT01368081,f4,arm_f_2_uaa10734,-0.253,0.213,-1.19,2.344e-01
NCT01368081,NCT01368081,f4,sex,0.017,0.054,0.308,7.581e-01
NCT01368081,NCT01368081,f4,age10:arm_f_2_uaa10734,0.039,0.033,1.193,2.332e-01
NCT01368081,NCT01368081,f4,arm_f_2_uaa10734:sex,0,0.076,0.003,9.974e-01
NCT01422876,NCT01422876,f4,(Intercept),3.58,0.324,11.055,2.830e-27
NCT01422876,NCT01422876,f4,value_1,0.525,0.023,22.507,1.001e-95
NCT01422876,NCT01422876,f4,age10,-0.072,0.044,-1.638,1.016e-01
NCT01422876,NCT01422876,f4,arm_f_2_uaa10768,-0.996,0.357,-2.788,5.382e-03
NCT01422876,NCT01422876,f4,arm_f_2_uaa10769,-0.673,0.376,-1.791,7.344e-02
NCT01422876,NCT01422876,f4,arm_f_2_uaa10770,-1.212,0.366,-3.31,9.566e-04
NCT01422876,NCT01422876,f4,arm_f_2_uaa10771,-1.275,0.361,-3.53,4.295e-04
NCT01422876,NCT01422876,f4,sex,-0.112,0.094,-1.191,2.338e-01
NCT01422876,NCT01422876,f4,age10:arm_f_2_uaa10768,0.174,0.063,2.783,5.457e-03
NCT01422876,NCT01422876,f4,age10:arm_f_2_uaa10769,0.108,0.065,1.647,9.985e-02
NCT01422876,NCT01422876,f4,age10:arm_f_2_uaa10770,0.148,0.064,2.301,2.152e-02
NCT01422876,NCT01422876,f4,age10:arm_f_2_uaa10771,0.16,0.063,2.528,1.158e-02
NCT01422876,NCT01422876,f4,arm_f_2_uaa10768:sex,-0.015,0.133,-0.113,9.104e-01
NCT01422876,NCT01422876,f4,arm_f_2_uaa10769:sex,-0.063,0.133,-0.471,6.377e-01
NCT01422876,NCT01422876,f4,arm_f_2_uaa10770:sex,-0.08,0.133,-0.603,5.465e-01
NCT01422876,NCT01422876,f4,arm_f_2_uaa10771:sex,-0.053,0.132,-0.399,6.898e-01
NCT01708902,NCT01708902,f4,(Intercept),3.941,0.566,6.959,7.946e-12
NCT01708902,NCT01708902,f4,value_1,0.422,0.036,11.64,1.000e-28
NCT01708902,NCT01708902,f4,age10,-0.081,0.083,-0.97,3.322e-01
NCT01708902,NCT01708902,f4,arm_f_2_uaa10873,-0.395,0.628,-0.629,5.298e-01
NCT01708902,NCT01708902,f4,arm_f_2_uaa10874,-0.568,0.647,-0.879,3.799e-01
NCT01708902,NCT01708902,f4,arm_f_2_uaa10875,-1.267,0.636,-1.992,4.680e-02
NCT01708902,NCT01708902,f4,arm_f_2_uaa10876,-0.835,0.629,-1.327,1.850e-01
NCT01708902,NCT01708902,f4,sex,-0.27,0.165,-1.638,1.018e-01
NCT01708902,NCT01708902,f4,age10:arm_f_2_uaa10873,0.117,0.115,1.016,3.102e-01
NCT01708902,NCT01708902,f4,age10:arm_f_2_uaa10874,-0.003,0.12,-0.026,9.795e-01
NCT01708902,NCT01708902,f4,age10:arm_f_2_uaa10875,0.121,0.115,1.054,2.923e-01
NCT01708902,NCT01708902,f4,age10:arm_f_2_uaa10876,0.056,0.114,0.487,6.265e-01
NCT01708902,NCT01708902,f4,arm_f_2_uaa10873:sex,0.267,0.23,1.161,2.462e-01
NCT01708902,NCT01708902,f4,arm_f_2_uaa10874:sex,-0.156,0.231,-0.676,4.992e-01
NCT01708902,NCT01708902,f4,arm_f_2_uaa10875:sex,0.25,0.236,1.06,2.897e-01
NCT01708902,NCT01708902,f4,arm_f_2_uaa10876:sex,0.252,0.236,1.067,2.865e-01
NCT01064687,NCT01064687,f4,(Intercept),4.692,0.426,11.021,1.163e-26
NCT01064687,NCT01064687,f4,value_1,0.416,0.021,20.061,6.851e-75
NCT01064687,NCT01064687,f4,age10,-0.109,0.07,-1.543,1.231e-01
NCT01064687,NCT01064687,f4,arm_f_2_uaa10527,-0.978,0.501,-1.951,5.135e-02
NCT01064687,NCT01064687,f4,arm_f_2_uaa10529,-1.698,0.495,-3.433,6.239e-04
NCT01064687,NCT01064687,f4,arm_f_2_uaa10530,-0.094,0.487,-0.193,8.473e-01
NCT01064687,NCT01064687,f4,sex,0.041,0.143,0.289,7.729e-01
NCT01064687,NCT01064687,f4,age10:arm_f_2_uaa10527,0.029,0.088,0.324,7.458e-01
NCT01064687,NCT01064687,f4,age10:arm_f_2_uaa10529,0.114,0.087,1.306,1.918e-01
NCT01064687,NCT01064687,f4,age10:arm_f_2_uaa10530,-0.052,0.086,-0.605,5.453e-01
NCT01064687,NCT01064687,f4,arm_f_2_uaa10527:sex,0.195,0.176,1.103,2.702e-01
NCT01064687,NCT01064687,f4,arm_f_2_uaa10529:sex,0.261,0.176,1.485,1.380e-01
NCT01064687,NCT01064687,f4,arm_f_2_uaa10530:sex,-0.053,0.176,-0.302,7.629e-01
NCT01126580,NCT01126580,f4,(Intercept),3.152,0.436,7.233,1.121e-12
NCT01126580,NCT01126580,f4,value_1,0.583,0.036,16.016,3.427e-50
NCT01126580,NCT01126580,f4,age10,-0.095,0.052,-1.804,7.162e-02
NCT01126580,NCT01126580,f4,arm_f_2_uaa10593,0.111,0.41,0.271,7.865e-01
NCT01126580,NCT01126580,f4,arm_f_2_uaa10595,-0.748,0.413,-1.81,7.069e-02
NCT01126580,NCT01126580,f4,sex,0.07,0.105,0.666,5.055e-01
NCT01126580,NCT01126580,f4,age10:arm_f_2_uaa10593,-0.033,0.072,-0.456,6.483e-01
NCT01126580,NCT01126580,f4,age10:arm_f_2_uaa10595,0.105,0.073,1.442,1.497e-01
NCT01126580,NCT01126580,f4,arm_f_2_uaa10593:sex,-0.032,0.15,-0.216,8.289e-01
NCT01126580,NCT01126580,f4,arm_f_2_uaa10595:sex,-0.019,0.15,-0.125,9.006e-01
NCT01624259,NCT01624259,f4,(Intercept),2.442,0.471,5.185,2.985e-07
NCT01624259,NCT01624259,f4,value_1,0.492,0.042,11.78,6.888e-29
NCT01624259,NCT01624259,f4,age10,0.044,0.051,0.861,3.894e-01
NCT01624259,NCT01624259,f4,arm_f_2_uaa10830,0.098,0.398,0.246,8.061e-01
NCT01624259,NCT01624259,f4,sex,0.038,0.093,0.406,6.850e-01
NCT01624259,NCT01624259,f4,age10:arm_f_2_uaa10830,-0.02,0.069,-0.292,7.703e-01
NCT01624259,NCT01624259,f4,arm_f_2_uaa10830:sex,0.131,0.131,1.002,3.168e-01
NCT01769378,NCT01769378,f4,(Intercept),1.739,1.294,1.343,1.803e-01
NCT01769378,NCT01769378,f4,value_1,0.69,0.08,8.66,3.350e-16
NCT01769378,NCT01769378,f4,age10,0.139,0.175,0.793,4.287e-01
NCT01769378,NCT01769378,f4,arm_f_2_uaa10919,0.587,1.124,0.522,6.023e-01
NCT01769378,NCT01769378,f4,sex,-0.399,0.258,-1.549,1.224e-01
NCT01769378,NCT01769378,f4,age10:arm_f_2_uaa10919,-0.332,0.186,-1.783,7.563e-02
NCT01769378,NCT01769378,f4,arm_f_2_uaa10919:sex,0.524,0.287,1.825,6.900e-02
NCT02152371,NCT02152371,f4,(Intercept),2.694,0.766,3.52,5.014e-04
NCT02152371,NCT02152371,f4,value_1,0.585,0.065,9.001,2.989e-17
NCT02152371,NCT02152371,f4,age10,0.003,0.075,0.034,9.728e-01
NCT02152371,NCT02152371,f4,arm_f_2_uaa11060,-2.137,0.699,-3.055,2.459e-03
NCT02152371,NCT02152371,f4,sex,-0.155,0.152,-1.019,3.088e-01
NCT02152371,NCT02152371,f4,age10:arm_f_2_uaa11060,0.198,0.11,1.798,7.316e-02
NCT02152371,NCT02152371,f4,arm_f_2_uaa11060:sex,0.232,0.217,1.069,2.859e-01
NCT02597049,NCT02597049,f4,(Intercept),2.372,0.557,4.261,2.534e-05
NCT02597049,NCT02597049,f4,value_1,0.671,0.051,13.098,6.111e-33
NCT02597049,NCT02597049,f4,age10,-0.011,0.064,-0.178,8.590e-01
NCT02597049,NCT02597049,f4,arm_f_2_uaa11175,-0.9,0.552,-1.63,1.038e-01
NCT02597049,NCT02597049,f4,arm_f_2_uaa11176,-0.487,0.537,-0.907,3.647e-01
NCT02597049,NCT02597049,f4,sex,-0.047,0.123,-0.385,7.002e-01
NCT02597049,NCT02597049,f4,age10:arm_f_2_uaa11175,0.059,0.093,0.637,5.245e-01
NCT02597049,NCT02597049,f4,age10:arm_f_2_uaa11176,-0.024,0.092,-0.265,7.913e-01
NCT02597049,NCT02597049,f4,arm_f_2_uaa11175:sex,0.2,0.172,1.164,2.451e-01
NCT02597049,NCT02597049,f4,arm_f_2_uaa11176:sex,0.092,0.173,0.533,5.941e-01
NCT01606007,NCT01606007,f4,(Intercept),5.918,0.637,9.292,4.530e-19
NCT01606007,NCT01606007,f4,value_1,0.295,0.046,6.436,2.846e-10
NCT01606007,NCT01606007,f4,age10,-0.092,0.082,-1.114,2.659e-01
NCT01606007,NCT01606007,f4,arm_f_2_uaa10812,-1.545,0.647,-2.389,1.726e-02
NCT01606007,NCT01606007,f4,arm_f_2_uaa10813,-1.283,0.628,-2.043,4.160e-02
NCT01606007,NCT01606007,f4,sex,-0.328,0.167,-1.97,4.937e-02
NCT01606007,NCT01606007,f4,age10:arm_f_2_uaa10812,0.198,0.119,1.658,9.799e-02
NCT01606007,NCT01606007,f4,age10:arm_f_2_uaa10813,0.112,0.114,0.989,3.230e-01
NCT01606007,NCT01606007,f4,arm_f_2_uaa10812:sex,0.388,0.237,1.635,1.027e-01
NCT01606007,NCT01606007,f4,arm_f_2_uaa10813:sex,0.034,0.236,0.146,8.838e-01
NCT02284893,NCT02284893,f4,(Intercept),4.383,0.698,6.276,8.866e-10
NCT02284893,NCT02284893,f4,value_1,0.539,0.061,8.852,2.642e-17
NCT02284893,NCT02284893,f4,age10,-0.249,0.078,-3.184,1.564e-03
NCT02284893,NCT02284893,f4,arm_f_2_uaa11104,-1.958,0.647,-3.024,2.649e-03
NCT02284893,NCT02284893,f4,sex,-0.072,0.148,-0.488,6.256e-01
NCT02284893,NCT02284893,f4,age10:arm_f_2_uaa11104,0.294,0.116,2.539,1.148e-02
NCT02284893,NCT02284893,f4,arm_f_2_uaa11104:sex,0.151,0.21,0.719,4.722e-01
NCT02681094,NCT02681094,f4,(Intercept),4.349,0.42,10.367,8.061e-24
NCT02681094,NCT02681094,f4,value_1,0.389,0.032,12.077,3.807e-31
NCT02681094,NCT02681094,f4,age10,0.021,0.053,0.392,6.955e-01
NCT02681094,NCT02681094,f4,arm_f_2_uaa11197,-0.531,0.424,-1.252,2.109e-01
NCT02681094,NCT02681094,f4,arm_f_2_uaa11198,-0.513,0.436,-1.176,2.399e-01
NCT02681094,NCT02681094,f4,sex,-0.215,0.108,-1.988,4.708e-02
NCT02681094,NCT02681094,f4,age10:arm_f_2_uaa11197,0.095,0.072,1.318,1.878e-01
NCT02681094,NCT02681094,f4,age10:arm_f_2_uaa11198,0.026,0.074,0.347,7.286e-01
NCT02681094,NCT02681094,f4,arm_f_2_uaa11197:sex,0.095,0.154,0.62,5.357e-01
NCT02681094,NCT02681094,f4,arm_f_2_uaa11198:sex,0.032,0.153,0.211,8.330e-01
NCT02471404,NCT02471404,f4,(Intercept),7.025,0.487,14.435,1.321e-42
NCT02471404,NCT02471404,f4,value_1,0.164,0.053,3.111,1.925e-03
NCT02471404,NCT02471404,f4,age10,-0.149,0.056,-2.643,8.352e-03
NCT02471404,NCT02471404,f4,arm_f_2_uaa11141,-0.509,0.446,-1.143,2.534e-01
NCT02471404,NCT02471404,f4,arm_f_2_uaa11142,-1.406,0.487,-2.888,3.969e-03
NCT02471404,NCT02471404,f4,sex,-0.115,0.101,-1.142,2.538e-01
NCT02471404,NCT02471404,f4,age10:arm_f_2_uaa11141,0.122,0.075,1.637,1.020e-01
NCT02471404,NCT02471404,f4,age10:arm_f_2_uaa11142,0.227,0.081,2.796,5.281e-03
NCT02471404,NCT02471404,f4,arm_f_2_uaa11141:sex,0.006,0.141,0.045,9.640e-01
NCT02471404,NCT02471404,f4,arm_f_2_uaa11142:sex,-0.163,0.139,-1.171,2.420e-01
NCT01217892,NCT01217892,f4,(Intercept),4.573,0.555,8.237,2.887e-15
NCT01217892,NCT01217892,f4,value_1,0.444,0.042,10.485,9.196e-23
NCT01217892,NCT01217892,f4,age10,-0.078,0.068,-1.136,2.565e-01
NCT01217892,NCT01217892,f4,arm_f_2_uaa10699,-1.138,0.542,-2.097,3.661e-02
NCT01217892,NCT01217892,f4,arm_f_2_uaa10700,-0.86,0.549,-1.567,1.180e-01
NCT01217892,NCT01217892,f4,arm_f_2_uaa10701,-1.568,0.539,-2.909,3.836e-03
NCT01217892,NCT01217892,f4,sex,-0.267,0.135,-1.975,4.897e-02
NCT01217892,NCT01217892,f4,age10:arm_f_2_uaa10699,0.133,0.094,1.415,1.579e-01
NCT01217892,NCT01217892,f4,age10:arm_f_2_uaa10700,0.079,0.096,0.82,4.129e-01
NCT01217892,NCT01217892,f4,age10:arm_f_2_uaa10701,0.2,0.095,2.095,3.681e-02
NCT01217892,NCT01217892,f4,arm_f_2_uaa10699:sex,0.136,0.192,0.71,4.782e-01
NCT01217892,NCT01217892,f4,arm_f_2_uaa10700:sex,0.35,0.194,1.802,7.238e-02
NCT01217892,NCT01217892,f4,arm_f_2_uaa10701:sex,0.29,0.192,1.509,1.322e-01
NCT00707993,NCT00707993,f4,(Intercept),2.229,1.063,2.096,3.670e-02
NCT00707993,NCT00707993,f4,value_1,0.78,0.058,13.342,3.369e-34
NCT00707993,NCT00707993,f4,age10,-0.101,0.141,-0.717,4.740e-01
NCT00707993,NCT00707993,f4,arm_f_2_uaa10320,0.343,1.32,0.26,7.950e-01
NCT00707993,NCT00707993,f4,sex,0.02,0.111,0.183,8.550e-01
NCT00707993,NCT00707993,f4,age10:arm_f_2_uaa10320,-0.053,0.188,-0.279,7.800e-01
NCT00707993,NCT00707993,f4,arm_f_2_uaa10320:sex,0.032,0.156,0.203,8.389e-01
NCT00856284,NCT00856284,f4,(Intercept),2.568,0.258,9.946,6.680e-23
NCT00856284,NCT00856284,f4,value_1,0.727,0.026,28.205,5.300e-153
NCT00856284,NCT00856284,f4,age10,-0.141,0.028,-5,6.125e-07
NCT00856284,NCT00856284,f4,arm_f_2_uaa10403,-0.325,0.226,-1.434,1.518e-01
NCT00856284,NCT00856284,f4,arm_f_2_uaa10404,-0.465,0.224,-2.074,3.821e-02
NCT00856284,NCT00856284,f4,sex,-0.069,0.054,-1.275,2.023e-01
NCT00856284,NCT00856284,f4,age10:arm_f_2_uaa10403,0.033,0.04,0.838,4.020e-01
NCT00856284,NCT00856284,f4,age10:arm_f_2_uaa10404,0.052,0.039,1.314,1.890e-01
NCT00856284,NCT00856284,f4,arm_f_2_uaa10403:sex,0.123,0.076,1.605,1.086e-01
NCT00856284,NCT00856284,f4,arm_f_2_uaa10404:sex,0.092,0.076,1.204,2.286e-01
NCT01289119,NCT01289119,f4,(Intercept),2.682,0.402,6.667,7.112e-11
NCT01289119,NCT01289119,f4,value_1,0.646,0.038,17.009,3.187e-51
NCT01289119,NCT01289119,f4,age10,-0.02,0.047,-0.414,6.791e-01
NCT01289119,NCT01289119,f4,arm_f_2_uaa10711,-0.993,0.368,-2.699,7.205e-03
NCT01289119,NCT01289119,f4,sex,-0.114,0.091,-1.252,2.110e-01
NCT01289119,NCT01289119,f4,age10:arm_f_2_uaa10711,0.058,0.065,0.886,3.761e-01
NCT01289119,NCT01289119,f4,arm_f_2_uaa10711:sex,0.107,0.127,0.841,4.007e-01
NCT00968708,NCT00968708,f4,(Intercept),4.233,0.247,17.157,3.011e-64
NCT00968708,NCT00968708,f4,value_1,0.609,0.018,34.527,1.059e-235
NCT00968708,NCT00968708,f4,age10,-0.148,0.028,-5.258,1.514e-07
NCT00968708,NCT00968708,f4,arm_f_2_uaa10453,-0.48,0.257,-1.868,6.185e-02
NCT00968708,NCT00968708,f4,sex,-0.248,0.059,-4.191,2.826e-05
NCT00968708,NCT00968708,f4,age10:arm_f_2_uaa10453,0.021,0.039,0.53,5.962e-01
NCT00968708,NCT00968708,f4,arm_f_2_uaa10453:sex,-0.003,0.083,-0.04,9.677e-01
NCT00286429,NCT00286429,f4,(Intercept),2.133,0.601,3.551,4.328e-04
NCT00286429,NCT00286429,f4,value_1,0.806,0.042,19.35,3.234e-58
NCT00286429,NCT00286429,f4,age10,-0.079,0.076,-1.042,2.983e-01
NCT00286429,NCT00286429,f4,arm_f_2_uaa10053,-0.117,0.611,-0.191,8.486e-01
NCT00286429,NCT00286429,f4,arm_f_2_uaa10054,-0.442,0.606,-0.73,4.661e-01
NCT00286429,NCT00286429,f4,sex,-0.05,0.155,-0.321,7.483e-01
NCT00286429,NCT00286429,f4,age10:arm_f_2_uaa10053,-0.066,0.109,-0.608,5.434e-01
NCT00286429,NCT00286429,f4,age10:arm_f_2_uaa10054,-0.033,0.108,-0.306,7.600e-01
NCT00286429,NCT00286429,f4,arm_f_2_uaa10053:sex,-0.049,0.22,-0.223,8.240e-01
NCT00286429,NCT00286429,f4,arm_f_2_uaa10054:sex,0.086,0.228,0.377,7.062e-01
NCT01023581,NCT01023581,f4,(Intercept),4.207,0.626,6.718,3.679e-11
NCT01023581,NCT01023581,f4,value_1,0.556,0.043,12.864,2.489e-34
NCT01023581,NCT01023581,f4,age10,-0.089,0.093,-0.964,3.353e-01
NCT01023581,NCT01023581,f4,arm_f_2_uaa10491,-1.398,0.716,-1.954,5.109e-02
NCT01023581,NCT01023581,f4,arm_f_2_uaa10492,-1.146,0.7,-1.637,1.020e-01
NCT01023581,NCT01023581,f4,arm_f_2_uaa10493,-2.053,0.679,-3.023,2.589e-03
NCT01023581,NCT01023581,f4,arm_f_2_uaa10494,-1.06,0.685,-1.547,1.223e-01
NCT01023581,NCT01023581,f4,arm_f_2_uaa10495,-1.461,0.659,-2.216,2.699e-02
NCT01023581,NCT01023581,f4,arm_f_2_uaa10496,-1.775,0.692,-2.567,1.045e-02
NCT01023581,NCT01023581,f4,sex,-0.336,0.173,-1.94,5.272e-02
NCT01023581,NCT01023581,f4,age10:arm_f_2_uaa10491,0.178,0.129,1.379,1.684e-01
NCT01023581,NCT01023581,f4,age10:arm_f_2_uaa10492,0.082,0.13,0.631,5.280e-01
NCT01023581,NCT01023581,f4,age10:arm_f_2_uaa10493,0.108,0.124,0.87,3.843e-01
NCT01023581,NCT01023581,f4,age10:arm_f_2_uaa10494,-0.062,0.122,-0.51,6.101e-01
NCT01023581,NCT01023581,f4,age10:arm_f_2_uaa10495,0.06,0.12,0.503,6.151e-01
NCT01023581,NCT01023581,f4,age10:arm_f_2_uaa10496,0.187,0.125,1.497,1.349e-01
NCT01023581,NCT01023581,f4,arm_f_2_uaa10491:sex,-0.029,0.245,-0.117,9.068e-01
NCT01023581,NCT01023581,f4,arm_f_2_uaa10492:sex,0.565,0.245,2.31,2.119e-02
NCT01023581,NCT01023581,f4,arm_f_2_uaa10493:sex,0.235,0.242,0.969,3.329e-01
NCT01023581,NCT01023581,f4,arm_f_2_uaa10494:sex,0.653,0.254,2.574,1.025e-02
NCT01023581,NCT01023581,f4,arm_f_2_uaa10495:sex,0.308,0.244,1.263,2.068e-01
NCT01023581,NCT01023581,f4,arm_f_2_uaa10496:sex,0.362,0.245,1.477,1.401e-01
NCT01890122,NCT01890122,f4,(Intercept),2.756,0.644,4.278,2.184e-05
NCT01890122,NCT01890122,f4,value_1,0.66,0.055,12.016,4.341e-30
NCT01890122,NCT01890122,f4,age10,-0.083,0.077,-1.069,2.854e-01
NCT01890122,NCT01890122,f4,arm_f_2_uaa10957,0.013,0.64,0.021,9.835e-01
NCT01890122,NCT01890122,f4,arm_f_2_uaa10958,-1.813,0.604,-3.001,2.793e-03
NCT01890122,NCT01890122,f4,arm_f_2_uaa10959,-0.761,0.617,-1.232,2.184e-01
NCT01890122,NCT01890122,f4,sex,0.212,0.16,1.325,1.855e-01
NCT01890122,NCT01890122,f4,age10:arm_f_2_uaa10957,-0.071,0.112,-0.637,5.244e-01
NCT01890122,NCT01890122,f4,age10:arm_f_2_uaa10958,0.132,0.108,1.224,2.216e-01
NCT01890122,NCT01890122,f4,age10:arm_f_2_uaa10959,0.047,0.11,0.422,6.734e-01
NCT01890122,NCT01890122,f4,arm_f_2_uaa10957:sex,-0.41,0.225,-1.818,6.955e-02
NCT01890122,NCT01890122,f4,arm_f_2_uaa10958:sex,-0.413,0.226,-1.83,6.769e-02
NCT01890122,NCT01890122,f4,arm_f_2_uaa10959:sex,-0.62,0.224,-2.776,5.671e-03
NCT00286442,NCT00286442,f4,(Intercept),2.329,0.557,4.18,3.442e-05
NCT00286442,NCT00286442,f4,value_1,0.757,0.043,17.661,9.840e-55
NCT00286442,NCT00286442,f4,age10,-0.079,0.071,-1.112,2.669e-01
NCT00286442,NCT00286442,f4,arm_f_2_uaa10057,-1.252,0.499,-2.507,1.249e-02
NCT00286442,NCT00286442,f4,arm_f_2_uaa10058,-0.357,0.502,-0.711,4.775e-01
NCT00286442,NCT00286442,f4,sex,-0.122,0.151,-0.813,4.166e-01
NCT00286442,NCT00286442,f4,age10:arm_f_2_uaa10057,0.136,0.087,1.575,1.158e-01
NCT00286442,NCT00286442,f4,age10:arm_f_2_uaa10058,-0.044,0.088,-0.497,6.191e-01
NCT00286442,NCT00286442,f4,arm_f_2_uaa10057:sex,-0.027,0.184,-0.148,8.820e-01
NCT00286442,NCT00286442,f4,arm_f_2_uaa10058:sex,0.179,0.185,0.967,3.342e-01
NCT00306384,NCT00306384,f4,(Intercept),6.006,0.279,21.554,3.409e-95
NCT00306384,NCT00306384,f4,value_1,0.484,0.028,17.091,2.939e-62
NCT00306384,NCT00306384,f4,age10,-0.289,0.032,-9.089,1.896e-19
NCT00306384,NCT00306384,f4,arm_f_2_uaa10088,-0.125,0.262,-0.478,6.327e-01
NCT00306384,NCT00306384,f4,sex,-0.158,0.065,-2.44,1.475e-02
NCT00306384,NCT00306384,f4,age10:arm_f_2_uaa10088,0.029,0.046,0.641,5.219e-01
NCT00306384,NCT00306384,f4,arm_f_2_uaa10088:sex,0.01,0.092,0.112,9.111e-01
NCT00286455,NCT00286455,f4,(Intercept),2.916,0.68,4.291,2.376e-05
NCT00286455,NCT00286455,f4,value_1,0.71,0.052,13.653,1.352e-33
NCT00286455,NCT00286455,f4,age10,-0.114,0.089,-1.284,1.999e-01
NCT00286455,NCT00286455,f4,arm_f_2_uaa10061,-0.583,0.579,-1.006,3.150e-01
NCT00286455,NCT00286455,f4,arm_f_2_uaa10062,-0.517,0.618,-0.836,4.036e-01
NCT00286455,NCT00286455,f4,sex,-0.055,0.189,-0.29,7.717e-01
NCT00286455,NCT00286455,f4,age10:arm_f_2_uaa10061,0.019,0.104,0.178,8.589e-01
NCT00286455,NCT00286455,f4,age10:arm_f_2_uaa10062,-0.006,0.11,-0.052,9.587e-01
NCT00286455,NCT00286455,f4,arm_f_2_uaa10061:sex,-0.122,0.23,-0.53,5.967e-01
NCT00286455,NCT00286455,f4,arm_f_2_uaa10062:sex,-0.022,0.231,-0.096,9.239e-01
NCT00286468,NCT00286468,f4,(Intercept),2.311,0.589,3.926,9.868e-05
NCT00286468,NCT00286468,f4,value_1,0.737,0.042,17.5,1.554e-53
NCT00286468,NCT00286468,f4,age10,-0.036,0.081,-0.447,6.551e-01
NCT00286468,NCT00286468,f4,arm_f_2_uaa10065,0.519,0.562,0.924,3.559e-01
NCT00286468,NCT00286468,f4,arm_f_2_uaa10066,0.464,0.553,0.839,4.018e-01
NCT00286468,NCT00286468,f4,sex,0.017,0.163,0.104,9.169e-01
NCT00286468,NCT00286468,f4,age10:arm_f_2_uaa10065,-0.133,0.096,-1.383,1.674e-01
NCT00286468,NCT00286468,f4,age10:arm_f_2_uaa10066,-0.141,0.095,-1.48,1.394e-01
NCT00286468,NCT00286468,f4,arm_f_2_uaa10065:sex,-0.228,0.198,-1.149,2.511e-01
NCT00286468,NCT00286468,f4,arm_f_2_uaa10066:sex,-0.315,0.199,-1.586,1.133e-01
NCT00286494,NCT00286494,f4,(Intercept),2.034,0.56,3.633,3.106e-04
NCT00286494,NCT00286494,f4,value_1,0.688,0.042,16.381,3.745e-48
NCT00286494,NCT00286494,f4,age10,0.041,0.075,0.549,5.832e-01
NCT00286494,NCT00286494,f4,arm_f_2_uaa10069,0.282,0.556,0.508,6.119e-01
NCT00286494,NCT00286494,f4,arm_f_2_uaa10070,0.02,0.546,0.037,9.709e-01
NCT00286494,NCT00286494,f4,sex,0.078,0.164,0.473,6.362e-01
NCT00286494,NCT00286494,f4,age10:arm_f_2_uaa10069,-0.134,0.096,-1.395,1.635e-01
NCT00286494,NCT00286494,f4,age10:arm_f_2_uaa10070,-0.106,0.093,-1.138,2.556e-01
NCT00286494,NCT00286494,f4,arm_f_2_uaa10069:sex,0.012,0.2,0.062,9.503e-01
NCT00286494,NCT00286494,f4,arm_f_2_uaa10070:sex,-0.069,0.201,-0.342,7.325e-01
NCT01778049,NCT01778049_b,f4,(Intercept),3.865,0.551,7.02,2.157e-11
NCT01778049,NCT01778049_b,f4,value_1,0.528,0.052,10.106,2.630e-20
NCT01778049,NCT01778049_b,f4,age10,-0.024,0.068,-0.353,7.244e-01
NCT01778049,NCT01778049_b,f4,arm_f_2_ipd00003,0.041,0.569,0.073,9.420e-01
NCT01778049,NCT01778049_b,f4,sex,-0.309,0.132,-2.343,1.992e-02
NCT01778049,NCT01778049_b,f4,age10:arm_f_2_ipd00003,-0.096,0.098,-0.982,3.269e-01
NCT01778049,NCT01778049_b,f4,arm_f_2_ipd00003:sex,0.296,0.187,1.585,1.142e-01
NCT01778049,NCT01778049_a,f4,(Intercept),2.411,0.574,4.202,3.864e-05
NCT01778049,NCT01778049_a,f4,value_1,0.663,0.057,11.559,2.151e-24
NCT01778049,NCT01778049_a,f4,age10,0.028,0.061,0.462,6.449e-01
NCT01778049,NCT01778049_a,f4,arm_f_2_ipd00001,-0.049,0.53,-0.092,9.271e-01
NCT01778049,NCT01778049_a,f4,sex,-0.104,0.132,-0.784,4.338e-01
NCT01778049,NCT01778049_a,f4,age10:arm_f_2_ipd00001,-0.076,0.091,-0.834,4.050e-01
NCT01778049,NCT01778049_a,f4,arm_f_2_ipd00001:sex,0.068,0.187,0.366,7.145e-01
NCT02489968,NCT02489968,f4,(Intercept),1.662,0.486,3.421,6.825e-04
NCT02489968,NCT02489968,f4,value_1,0.743,0.041,17.965,2.345e-54
NCT02489968,NCT02489968,f4,age10,0.061,0.053,1.156,2.485e-01
NCT02489968,NCT02489968,f4,arm_f_2_uaa11146,0.624,0.46,1.357,1.756e-01
NCT02489968,NCT02489968,f4,arm_f_2_uaa11147,-0.01,0.46,-0.021,9.831e-01
NCT02489968,NCT02489968,f4,arm_f_2_uaa11148,-0.142,0.418,-0.339,7.349e-01
NCT02489968,NCT02489968,f4,sex,0.019,0.127,0.151,8.802e-01
NCT02489968,NCT02489968,f4,age10:arm_f_2_uaa11146,-0.138,0.076,-1.816,7.013e-02
NCT02489968,NCT02489968,f4,age10:arm_f_2_uaa11147,-0.121,0.077,-1.571,1.169e-01
NCT02489968,NCT02489968,f4,age10:arm_f_2_uaa11148,-0.129,0.07,-1.836,6.701e-02
