nct_id,nct_id2,models,row,col,r
NCT01809327,NCT01809327,f4,arm_f_2_uaa10934:sex,arm_f_2_uaa10935:sex,0.497
NCT01809327,NCT01809327,f4,(Intercept),arm_f_2_uaa10936:sex,0.173
NCT01809327,NCT01809327,f4,value_1,arm_f_2_uaa10936:sex,0.022
NCT01809327,NCT01809327,f4,age10,arm_f_2_uaa10936:sex,-0.098
NCT01809327,NCT01809327,f4,arm_f_2_uaa10933,arm_f_2_uaa10936:sex,-0.162
NCT01809327,NCT01809327,f4,arm_f_2_uaa10934,arm_f_2_uaa10936:sex,-0.15
NCT01809327,NCT01809327,f4,arm_f_2_uaa10935,arm_f_2_uaa10936:sex,-0.152
NCT01809327,NCT01809327,f4,arm_f_2_uaa10936,arm_f_2_uaa10936:sex,-0.293
NCT01809327,NCT01809327,f4,sex,arm_f_2_uaa10936:sex,-0.708
NCT01809327,NCT01809327,f4,age10:arm_f_2_uaa10933,arm_f_2_uaa10936:sex,0.071
NCT01809327,NCT01809327,f4,age10:arm_f_2_uaa10934,arm_f_2_uaa10936:sex,0.068
NCT01809327,NCT01809327,f4,age10:arm_f_2_uaa10935,arm_f_2_uaa10936:sex,0.067
NCT01809327,NCT01809327,f4,age10:arm_f_2_uaa10936,arm_f_2_uaa10936:sex,0.124
NCT01809327,NCT01809327,f4,arm_f_2_uaa10933:sex,arm_f_2_uaa10936:sex,0.501
NCT01809327,NCT01809327,f4,arm_f_2_uaa10934:sex,arm_f_2_uaa10936:sex,0.499
NCT01809327,NCT01809327,f4,arm_f_2_uaa10935:sex,arm_f_2_uaa10936:sex,0.5
NCT01989754,NCT01989754,f4,(Intercept),value_1,-0.671
NCT01989754,NCT01989754,f4,(Intercept),age10,-0.78
NCT01989754,NCT01989754,f4,value_1,age10,0.087
NCT01989754,NCT01989754,f4,(Intercept),arm_f_2_uaa10994,-0.515
NCT01989754,NCT01989754,f4,value_1,arm_f_2_uaa10994,-0.018
NCT01989754,NCT01989754,f4,age10,arm_f_2_uaa10994,0.691
NCT01989754,NCT01989754,f4,(Intercept),sex,-0.149
NCT01989754,NCT01989754,f4,value_1,sex,0.014
NCT01989754,NCT01989754,f4,age10,sex,0.022
NCT01989754,NCT01989754,f4,arm_f_2_uaa10994,sex,0.133
NCT01989754,NCT01989754,f4,(Intercept),age10:arm_f_2_uaa10994,0.506
NCT01989754,NCT01989754,f4,value_1,age10:arm_f_2_uaa10994,0.013
NCT01989754,NCT01989754,f4,age10,age10:arm_f_2_uaa10994,-0.706
NCT01989754,NCT01989754,f4,arm_f_2_uaa10994,age10:arm_f_2_uaa10994,-0.976
NCT01989754,NCT01989754,f4,sex,age10:arm_f_2_uaa10994,-0.015
NCT01989754,NCT01989754,f4,(Intercept),arm_f_2_uaa10994:sex,0.083
NCT01989754,NCT01989754,f4,value_1,arm_f_2_uaa10994:sex,0.021
NCT01989754,NCT01989754,f4,age10,arm_f_2_uaa10994:sex,-0.013
NCT01989754,NCT01989754,f4,arm_f_2_uaa10994,arm_f_2_uaa10994:sex,-0.183
NCT01989754,NCT01989754,f4,sex,arm_f_2_uaa10994:sex,-0.703
NCT01989754,NCT01989754,f4,age10:arm_f_2_uaa10994,arm_f_2_uaa10994:sex,0.012
NCT02025907,NCT02025907,f4,(Intercept),value_1,-0.79
NCT02025907,NCT02025907,f4,(Intercept),age10,-0.666
NCT02025907,NCT02025907,f4,value_1,age10,0.093
NCT02025907,NCT02025907,f4,(Intercept),arm_f_2_uaa11013,-0.433
NCT02025907,NCT02025907,f4,value_1,arm_f_2_uaa11013,0.007
NCT02025907,NCT02025907,f4,age10,arm_f_2_uaa11013,0.675
NCT02025907,NCT02025907,f4,(Intercept),sex,-0.211
NCT02025907,NCT02025907,f4,value_1,sex,0.058
NCT02025907,NCT02025907,f4,age10,sex,0.106
NCT02025907,NCT02025907,f4,arm_f_2_uaa11013,sex,0.189
NCT02025907,NCT02025907,f4,(Intercept),age10:arm_f_2_uaa11013,0.417
NCT02025907,NCT02025907,f4,value_1,age10:arm_f_2_uaa11013,-0.009
NCT02025907,NCT02025907,f4,age10,age10:arm_f_2_uaa11013,-0.686
NCT02025907,NCT02025907,f4,arm_f_2_uaa11013,age10:arm_f_2_uaa11013,-0.969
NCT02025907,NCT02025907,f4,sex,age10:arm_f_2_uaa11013,-0.07
NCT02025907,NCT02025907,f4,(Intercept),arm_f_2_uaa11013:sex,0.169
NCT02025907,NCT02025907,f4,value_1,arm_f_2_uaa11013:sex,-0.066
NCT02025907,NCT02025907,f4,age10,arm_f_2_uaa11013:sex,-0.077
NCT02025907,NCT02025907,f4,arm_f_2_uaa11013,arm_f_2_uaa11013:sex,-0.206
NCT02025907,NCT02025907,f4,sex,arm_f_2_uaa11013:sex,-0.703
NCT02025907,NCT02025907,f4,age10:arm_f_2_uaa11013,arm_f_2_uaa11013:sex,0.02
NCT02065791,NCT02065791,f4,(Intercept),value_1,-0.66
NCT02065791,NCT02065791,f4,(Intercept),age10,-0.761
NCT02065791,NCT02065791,f4,value_1,age10,0.071
NCT02065791,NCT02065791,f4,(Intercept),arm_f_2_uaa11038,-0.528
NCT02065791,NCT02065791,f4,value_1,arm_f_2_uaa11038,-0.005
NCT02065791,NCT02065791,f4,age10,arm_f_2_uaa11038,0.671
NCT02065791,NCT02065791,f4,(Intercept),sex,-0.234
NCT02065791,NCT02065791,f4,value_1,sex,0.095
NCT02065791,NCT02065791,f4,age10,sex,-0.013
NCT02065791,NCT02065791,f4,arm_f_2_uaa11038,sex,0.16
NCT02065791,NCT02065791,f4,(Intercept),age10:arm_f_2_uaa11038,0.501
NCT02065791,NCT02065791,f4,value_1,age10:arm_f_2_uaa11038,0.007
NCT02065791,NCT02065791,f4,age10,age10:arm_f_2_uaa11038,-0.704
NCT02065791,NCT02065791,f4,arm_f_2_uaa11038,age10:arm_f_2_uaa11038,-0.954
NCT02065791,NCT02065791,f4,sex,age10:arm_f_2_uaa11038,0.015
NCT02065791,NCT02065791,f4,(Intercept),arm_f_2_uaa11038:sex,0.129
NCT02065791,NCT02065791,f4,value_1,arm_f_2_uaa11038:sex,-0.011
NCT02065791,NCT02065791,f4,age10,arm_f_2_uaa11038:sex,0.013
NCT02065791,NCT02065791,f4,arm_f_2_uaa11038,arm_f_2_uaa11038:sex,-0.232
NCT02065791,NCT02065791,f4,sex,arm_f_2_uaa11038:sex,-0.71
NCT02065791,NCT02065791,f4,age10:arm_f_2_uaa11038,arm_f_2_uaa11038:sex,-0.012
NCT00968812,NCT00968812,f5,(Intercept),value_1,-0.995
NCT00968812,NCT00968812,f5,(Intercept),arm_f_2_uaa10456,-0.704
NCT00968812,NCT00968812,f5,value_1,arm_f_2_uaa10456,0.7
NCT00968812,NCT00968812,f5,(Intercept),arm_f_2_uaa10457,-0.7
NCT00968812,NCT00968812,f5,value_1,arm_f_2_uaa10457,0.696
NCT00968812,NCT00968812,f5,arm_f_2_uaa10456,arm_f_2_uaa10457,0.492
NCT00968812,NCT00968812,f5,(Intercept),value_1:arm_f_2_uaa10456,0.698
NCT00968812,NCT00968812,f5,value_1,value_1:arm_f_2_uaa10456,-0.701
NCT00968812,NCT00968812,f5,arm_f_2_uaa10456,value_1:arm_f_2_uaa10456,-0.995
NCT00968812,NCT00968812,f5,arm_f_2_uaa10457,value_1:arm_f_2_uaa10456,-0.488
NCT00968812,NCT00968812,f5,(Intercept),value_1:arm_f_2_uaa10457,0.694
NCT00968812,NCT00968812,f5,value_1,value_1:arm_f_2_uaa10457,-0.697
NCT00968812,NCT00968812,f5,arm_f_2_uaa10456,value_1:arm_f_2_uaa10457,-0.488
NCT00968812,NCT00968812,f5,arm_f_2_uaa10457,value_1:arm_f_2_uaa10457,-0.995
NCT00968812,NCT00968812,f5,value_1:arm_f_2_uaa10456,value_1:arm_f_2_uaa10457,0.489
NCT01032629,NCT01032629,f5,(Intercept),value_1,-0.994
NCT01032629,NCT01032629,f5,(Intercept),arm_f_2_uaa10512,-0.716
NCT01032629,NCT01032629,f5,value_1,arm_f_2_uaa10512,0.711
NCT01032629,NCT01032629,f5,(Intercept),arm_f_2_uaa10514,-0.713
NCT01032629,NCT01032629,f5,value_1,arm_f_2_uaa10514,0.709
NCT01032629,NCT01032629,f5,arm_f_2_uaa10512,arm_f_2_uaa10514,0.511
NCT01032629,NCT01032629,f5,(Intercept),value_1:arm_f_2_uaa10512,0.713
NCT01032629,NCT01032629,f5,value_1,value_1:arm_f_2_uaa10512,-0.718
NCT01032629,NCT01032629,f5,arm_f_2_uaa10512,value_1:arm_f_2_uaa10512,-0.994
NCT01032629,NCT01032629,f5,arm_f_2_uaa10514,value_1:arm_f_2_uaa10512,-0.509
NCT01032629,NCT01032629,f5,(Intercept),value_1:arm_f_2_uaa10514,0.709
NCT01032629,NCT01032629,f5,value_1,value_1:arm_f_2_uaa10514,-0.713
NCT01032629,NCT01032629,f5,arm_f_2_uaa10512,value_1:arm_f_2_uaa10514,-0.507
NCT01032629,NCT01032629,f5,arm_f_2_uaa10514,value_1:arm_f_2_uaa10514,-0.994
NCT01032629,NCT01032629,f5,value_1:arm_f_2_uaa10512,value_1:arm_f_2_uaa10514,0.512
NCT01106625,NCT01106625,f5,(Intercept),value_1,-0.994
NCT01106625,NCT01106625,f5,(Intercept),arm_f_2_uaa10569,-0.724
NCT01106625,NCT01106625,f5,value_1,arm_f_2_uaa10569,0.719
NCT01106625,NCT01106625,f5,(Intercept),arm_f_2_uaa10570,-0.732
NCT01106625,NCT01106625,f5,value_1,arm_f_2_uaa10570,0.728
NCT01106625,NCT01106625,f5,arm_f_2_uaa10569,arm_f_2_uaa10570,0.53
NCT01106625,NCT01106625,f5,(Intercept),value_1:arm_f_2_uaa10569,0.719
NCT01106625,NCT01106625,f5,value_1,value_1:arm_f_2_uaa10569,-0.723
NCT01106625,NCT01106625,f5,arm_f_2_uaa10569,value_1:arm_f_2_uaa10569,-0.994
NCT01106625,NCT01106625,f5,arm_f_2_uaa10570,value_1:arm_f_2_uaa10569,-0.526
NCT01106625,NCT01106625,f5,(Intercept),value_1:arm_f_2_uaa10570,0.729
NCT01106625,NCT01106625,f5,value_1,value_1:arm_f_2_uaa10570,-0.733
NCT01106625,NCT01106625,f5,arm_f_2_uaa10569,value_1:arm_f_2_uaa10570,-0.527
NCT01106625,NCT01106625,f5,arm_f_2_uaa10570,value_1:arm_f_2_uaa10570,-0.994
NCT01106625,NCT01106625,f5,value_1:arm_f_2_uaa10569,value_1:arm_f_2_uaa10570,0.53
NCT01081834,NCT01081834,f5,(Intercept),value_1,-0.993
NCT01081834,NCT01081834,f5,(Intercept),arm_f_2_uaa10548,-0.694
NCT01081834,NCT01081834,f5,value_1,arm_f_2_uaa10548,0.689
NCT01081834,NCT01081834,f5,(Intercept),arm_f_2_uaa10549,-0.713
NCT01081834,NCT01081834,f5,value_1,arm_f_2_uaa10549,0.708
NCT01081834,NCT01081834,f5,arm_f_2_uaa10548,arm_f_2_uaa10549,0.495
NCT01081834,NCT01081834,f5,(Intercept),value_1:arm_f_2_uaa10548,0.691
NCT01081834,NCT01081834,f5,value_1,value_1:arm_f_2_uaa10548,-0.697
NCT01081834,NCT01081834,f5,arm_f_2_uaa10548,value_1:arm_f_2_uaa10548,-0.993
NCT01081834,NCT01081834,f5,arm_f_2_uaa10549,value_1:arm_f_2_uaa10548,-0.493
NCT01081834,NCT01081834,f5,(Intercept),value_1:arm_f_2_uaa10549,0.708
NCT01081834,NCT01081834,f5,value_1,value_1:arm_f_2_uaa10549,-0.713
NCT01081834,NCT01081834,f5,arm_f_2_uaa10548,value_1:arm_f_2_uaa10549,-0.491
NCT01081834,NCT01081834,f5,arm_f_2_uaa10549,value_1:arm_f_2_uaa10549,-0.992
NCT01081834,NCT01081834,f5,value_1:arm_f_2_uaa10548,value_1:arm_f_2_uaa10549,0.497
NCT01106651,NCT01106651,f5,(Intercept),value_1,-0.995
NCT01106651,NCT01106651,f5,(Intercept),arm_f_2_uaa10573,-0.708
NCT01106651,NCT01106651,f5,value_1,arm_f_2_uaa10573,0.705
NCT01106651,NCT01106651,f5,(Intercept),arm_f_2_uaa10574,-0.706
NCT01106651,NCT01106651,f5,value_1,arm_f_2_uaa10574,0.702
NCT01106651,NCT01106651,f5,arm_f_2_uaa10573,arm_f_2_uaa10574,0.5
NCT01106651,NCT01106651,f5,(Intercept),value_1:arm_f_2_uaa10573,0.705
NCT01106651,NCT01106651,f5,value_1,value_1:arm_f_2_uaa10573,-0.709
NCT01106651,NCT01106651,f5,arm_f_2_uaa10573,value_1:arm_f_2_uaa10573,-0.995
NCT01106651,NCT01106651,f5,arm_f_2_uaa10574,value_1:arm_f_2_uaa10573,-0.498
NCT01106651,NCT01106651,f5,(Intercept),value_1:arm_f_2_uaa10574,0.699
NCT01106651,NCT01106651,f5,value_1,value_1:arm_f_2_uaa10574,-0.703
NCT01106651,NCT01106651,f5,arm_f_2_uaa10573,value_1:arm_f_2_uaa10574,-0.495
NCT01106651,NCT01106651,f5,arm_f_2_uaa10574,value_1:arm_f_2_uaa10574,-0.995
NCT01106651,NCT01106651,f5,value_1:arm_f_2_uaa10573,value_1:arm_f_2_uaa10574,0.498
NCT01106677,NCT01106677,f5,(Intercept),value_1,-0.994
NCT01106677,NCT01106677,f5,(Intercept),arm_f_2_uaa10577,-0.81
NCT01106677,NCT01106677,f5,value_1,arm_f_2_uaa10577,0.805
NCT01106677,NCT01106677,f5,(Intercept),arm_f_2_uaa10578,-0.826
NCT01106677,NCT01106677,f5,value_1,arm_f_2_uaa10578,0.821
NCT01106677,NCT01106677,f5,arm_f_2_uaa10577,arm_f_2_uaa10578,0.669
NCT01106677,NCT01106677,f5,(Intercept),arm_f_2_uaa10580,-0.809
NCT01106677,NCT01106677,f5,value_1,arm_f_2_uaa10580,0.804
NCT01106677,NCT01106677,f5,arm_f_2_uaa10577,arm_f_2_uaa10580,0.655
NCT01106677,NCT01106677,f5,arm_f_2_uaa10578,arm_f_2_uaa10580,0.668
NCT01106677,NCT01106677,f5,(Intercept),value_1:arm_f_2_uaa10577,0.804
NCT01106677,NCT01106677,f5,value_1,value_1:arm_f_2_uaa10577,-0.809
NCT01106677,NCT01106677,f5,arm_f_2_uaa10577,value_1:arm_f_2_uaa10577,-0.994
NCT01106677,NCT01106677,f5,arm_f_2_uaa10578,value_1:arm_f_2_uaa10577,-0.664
NCT01106677,NCT01106677,f5,arm_f_2_uaa10580,value_1:arm_f_2_uaa10577,-0.651
NCT01106677,NCT01106677,f5,(Intercept),value_1:arm_f_2_uaa10578,0.821
NCT01106677,NCT01106677,f5,value_1,value_1:arm_f_2_uaa10578,-0.826
NCT01106677,NCT01106677,f5,arm_f_2_uaa10577,value_1:arm_f_2_uaa10578,-0.664
NCT01106677,NCT01106677,f5,arm_f_2_uaa10578,value_1:arm_f_2_uaa10578,-0.994
NCT01106677,NCT01106677,f5,arm_f_2_uaa10580,value_1:arm_f_2_uaa10578,-0.664
NCT01106677,NCT01106677,f5,value_1:arm_f_2_uaa10577,value_1:arm_f_2_uaa10578,0.668
NCT01106677,NCT01106677,f5,(Intercept),value_1:arm_f_2_uaa10580,0.803
NCT01106677,NCT01106677,f5,value_1,value_1:arm_f_2_uaa10580,-0.808
NCT01106677,NCT01106677,f5,arm_f_2_uaa10577,value_1:arm_f_2_uaa10580,-0.65
NCT01106677,NCT01106677,f5,arm_f_2_uaa10578,value_1:arm_f_2_uaa10580,-0.663
NCT01106677,NCT01106677,f5,arm_f_2_uaa10580,value_1:arm_f_2_uaa10580,-0.994
NCT01106677,NCT01106677,f5,value_1:arm_f_2_uaa10577,value_1:arm_f_2_uaa10580,0.654
NCT01106677,NCT01106677,f5,value_1:arm_f_2_uaa10578,value_1:arm_f_2_uaa10580,0.667
NCT01106690,NCT01106690,f5,(Intercept),value_1,-0.992
NCT01106690,NCT01106690,f5,(Intercept),arm_f_2_uaa10582,-0.668
NCT01106690,NCT01106690,f5,value_1,arm_f_2_uaa10582,0.662
NCT01106690,NCT01106690,f5,(Intercept),arm_f_2_uaa10583,-0.679
NCT01106690,NCT01106690,f5,value_1,arm_f_2_uaa10583,0.673
NCT01106690,NCT01106690,f5,arm_f_2_uaa10582,arm_f_2_uaa10583,0.453
NCT01106690,NCT01106690,f5,(Intercept),value_1:arm_f_2_uaa10582,0.655
NCT01106690,NCT01106690,f5,value_1,value_1:arm_f_2_uaa10582,-0.661
NCT01106690,NCT01106690,f5,arm_f_2_uaa10582,value_1:arm_f_2_uaa10582,-0.993
NCT01106690,NCT01106690,f5,arm_f_2_uaa10583,value_1:arm_f_2_uaa10582,-0.445
NCT01106690,NCT01106690,f5,(Intercept),value_1:arm_f_2_uaa10583,0.673
NCT01106690,NCT01106690,f5,value_1,value_1:arm_f_2_uaa10583,-0.678
NCT01106690,NCT01106690,f5,arm_f_2_uaa10582,value_1:arm_f_2_uaa10583,-0.449
NCT01106690,NCT01106690,f5,arm_f_2_uaa10583,value_1:arm_f_2_uaa10583,-0.993
NCT01106690,NCT01106690,f5,value_1:arm_f_2_uaa10582,value_1:arm_f_2_uaa10583,0.448
NCT01137812,NCT01137812,f5,(Intercept),value_1,-0.994
NCT01137812,NCT01137812,f5,(Intercept),arm_f_2_uaa10614,-0.71
NCT01137812,NCT01137812,f5,value_1,arm_f_2_uaa10614,0.706
NCT01137812,NCT01137812,f5,(Intercept),value_1:arm_f_2_uaa10614,0.706
NCT01137812,NCT01137812,f5,value_1,value_1:arm_f_2_uaa10614,-0.71
NCT01137812,NCT01137812,f5,arm_f_2_uaa10614,value_1:arm_f_2_uaa10614,-0.994
NCT01381900,NCT01381900,f5,(Intercept),value_1,-0.994
NCT01381900,NCT01381900,f5,(Intercept),arm_f_2_uaa10741,-0.694
NCT01381900,NCT01381900,f5,value_1,arm_f_2_uaa10741,0.69
NCT01381900,NCT01381900,f5,(Intercept),arm_f_2_uaa10742,-0.695
NCT01381900,NCT01381900,f5,value_1,arm_f_2_uaa10742,0.691
NCT01381900,NCT01381900,f5,arm_f_2_uaa10741,arm_f_2_uaa10742,0.482
NCT01381900,NCT01381900,f5,(Intercept),value_1:arm_f_2_uaa10741,0.691
NCT01381900,NCT01381900,f5,value_1,value_1:arm_f_2_uaa10741,-0.695
NCT01381900,NCT01381900,f5,arm_f_2_uaa10741,value_1:arm_f_2_uaa10741,-0.994
NCT01381900,NCT01381900,f5,arm_f_2_uaa10742,value_1:arm_f_2_uaa10741,-0.48
NCT01381900,NCT01381900,f5,(Intercept),value_1:arm_f_2_uaa10742,0.692
NCT01381900,NCT01381900,f5,value_1,value_1:arm_f_2_uaa10742,-0.696
NCT01381900,NCT01381900,f5,arm_f_2_uaa10741,value_1:arm_f_2_uaa10742,-0.48
NCT01381900,NCT01381900,f5,arm_f_2_uaa10742,value_1:arm_f_2_uaa10742,-0.994
NCT01381900,NCT01381900,f5,value_1:arm_f_2_uaa10741,value_1:arm_f_2_uaa10742,0.484
NCT01809327,NCT01809327,f5,(Intercept),value_1,-0.99
NCT01809327,NCT01809327,f5,(Intercept),arm_f_2_uaa10933,-0.698
NCT01809327,NCT01809327,f5,value_1,arm_f_2_uaa10933,0.691
NCT01809327,NCT01809327,f5,(Intercept),arm_f_2_uaa10934,-0.699
NCT01809327,NCT01809327,f5,value_1,arm_f_2_uaa10934,0.692
NCT01809327,NCT01809327,f5,arm_f_2_uaa10933,arm_f_2_uaa10934,0.488
NCT01809327,NCT01809327,f5,(Intercept),arm_f_2_uaa10935,-0.668
NCT01809327,NCT01809327,f5,value_1,arm_f_2_uaa10935,0.661
NCT01809327,NCT01809327,f5,arm_f_2_uaa10933,arm_f_2_uaa10935,0.466
NCT01809327,NCT01809327,f5,arm_f_2_uaa10934,arm_f_2_uaa10935,0.467
NCT01809327,NCT01809327,f5,(Intercept),arm_f_2_uaa10936,-0.701
NCT01809327,NCT01809327,f5,value_1,arm_f_2_uaa10936,0.694
NCT01809327,NCT01809327,f5,arm_f_2_uaa10933,arm_f_2_uaa10936,0.489
NCT01809327,NCT01809327,f5,arm_f_2_uaa10934,arm_f_2_uaa10936,0.49
NCT01809327,NCT01809327,f5,arm_f_2_uaa10935,arm_f_2_uaa10936,0.468
NCT01809327,NCT01809327,f5,(Intercept),value_1:arm_f_2_uaa10933,0.69
NCT01809327,NCT01809327,f5,value_1,value_1:arm_f_2_uaa10933,-0.697
NCT01809327,NCT01809327,f5,arm_f_2_uaa10933,value_1:arm_f_2_uaa10933,-0.991
NCT01809327,NCT01809327,f5,arm_f_2_uaa10934,value_1:arm_f_2_uaa10933,-0.482
NCT01809327,NCT01809327,f5,arm_f_2_uaa10935,value_1:arm_f_2_uaa10933,-0.461
NCT01809327,NCT01809327,f5,arm_f_2_uaa10936,value_1:arm_f_2_uaa10933,-0.484
NCT01809327,NCT01809327,f5,(Intercept),value_1:arm_f_2_uaa10934,0.692
NCT01809327,NCT01809327,f5,value_1,value_1:arm_f_2_uaa10934,-0.699
NCT01809327,NCT01809327,f5,arm_f_2_uaa10933,value_1:arm_f_2_uaa10934,-0.483
NCT01809327,NCT01809327,f5,arm_f_2_uaa10934,value_1:arm_f_2_uaa10934,-0.991
NCT01809327,NCT01809327,f5,arm_f_2_uaa10935,value_1:arm_f_2_uaa10934,-0.462
NCT01809327,NCT01809327,f5,arm_f_2_uaa10936,value_1:arm_f_2_uaa10934,-0.485
NCT01809327,NCT01809327,f5,value_1:arm_f_2_uaa10933,value_1:arm_f_2_uaa10934,0.487
NCT01809327,NCT01809327,f5,(Intercept),value_1:arm_f_2_uaa10935,0.661
NCT01809327,NCT01809327,f5,value_1,value_1:arm_f_2_uaa10935,-0.667
NCT01809327,NCT01809327,f5,arm_f_2_uaa10933,value_1:arm_f_2_uaa10935,-0.461
NCT01809327,NCT01809327,f5,arm_f_2_uaa10934,value_1:arm_f_2_uaa10935,-0.462
NCT01809327,NCT01809327,f5,arm_f_2_uaa10935,value_1:arm_f_2_uaa10935,-0.992
NCT01809327,NCT01809327,f5,arm_f_2_uaa10936,value_1:arm_f_2_uaa10935,-0.463
NCT01809327,NCT01809327,f5,value_1:arm_f_2_uaa10933,value_1:arm_f_2_uaa10935,0.465
NCT01809327,NCT01809327,f5,value_1:arm_f_2_uaa10934,value_1:arm_f_2_uaa10935,0.466
NCT01809327,NCT01809327,f5,(Intercept),value_1:arm_f_2_uaa10936,0.698
NCT01809327,NCT01809327,f5,value_1,value_1:arm_f_2_uaa10936,-0.705
NCT01809327,NCT01809327,f5,arm_f_2_uaa10933,value_1:arm_f_2_uaa10936,-0.487
NCT01809327,NCT01809327,f5,arm_f_2_uaa10934,value_1:arm_f_2_uaa10936,-0.488
NCT01809327,NCT01809327,f5,arm_f_2_uaa10935,value_1:arm_f_2_uaa10936,-0.466
NCT01809327,NCT01809327,f5,arm_f_2_uaa10936,value_1:arm_f_2_uaa10936,-0.991
NCT01809327,NCT01809327,f5,value_1:arm_f_2_uaa10933,value_1:arm_f_2_uaa10936,0.491
NCT01809327,NCT01809327,f5,value_1:arm_f_2_uaa10934,value_1:arm_f_2_uaa10936,0.492
NCT01809327,NCT01809327,f5,value_1:arm_f_2_uaa10935,value_1:arm_f_2_uaa10936,0.47
NCT01989754,NCT01989754,f5,(Intercept),value_1,-0.994
NCT01989754,NCT01989754,f5,(Intercept),arm_f_2_uaa10994,-0.72
NCT01989754,NCT01989754,f5,value_1,arm_f_2_uaa10994,0.716
NCT01989754,NCT01989754,f5,(Intercept),value_1:arm_f_2_uaa10994,0.717
NCT01989754,NCT01989754,f5,value_1,value_1:arm_f_2_uaa10994,-0.721
NCT01989754,NCT01989754,f5,arm_f_2_uaa10994,value_1:arm_f_2_uaa10994,-0.994
NCT02025907,NCT02025907,f5,(Intercept),value_1,-0.995
NCT02025907,NCT02025907,f5,(Intercept),arm_f_2_uaa11013,-0.721
NCT02025907,NCT02025907,f5,value_1,arm_f_2_uaa11013,0.717
NCT02025907,NCT02025907,f5,(Intercept),value_1:arm_f_2_uaa11013,0.723
NCT02025907,NCT02025907,f5,value_1,value_1:arm_f_2_uaa11013,-0.727
NCT02025907,NCT02025907,f5,arm_f_2_uaa11013,value_1:arm_f_2_uaa11013,-0.995
NCT02065791,NCT02065791,f5,(Intercept),value_1,-0.987
NCT02065791,NCT02065791,f5,(Intercept),arm_f_2_uaa11038,-0.701
NCT02065791,NCT02065791,f5,value_1,arm_f_2_uaa11038,0.693
NCT02065791,NCT02065791,f5,(Intercept),value_1:arm_f_2_uaa11038,0.693
NCT02065791,NCT02065791,f5,value_1,value_1:arm_f_2_uaa11038,-0.702
NCT02065791,NCT02065791,f5,arm_f_2_uaa11038,value_1:arm_f_2_uaa11038,-0.988
NCT00968812,NCT00968812,f6,(Intercept),value_1,-0.87
NCT00968812,NCT00968812,f6,(Intercept),age10,-0.595
NCT00968812,NCT00968812,f6,value_1,age10,0.129
NCT00968812,NCT00968812,f6,(Intercept),arm_f_2_uaa10456,-0.718
NCT00968812,NCT00968812,f6,value_1,arm_f_2_uaa10456,0.625
NCT00968812,NCT00968812,f6,age10,arm_f_2_uaa10456,0.428
NCT00968812,NCT00968812,f6,(Intercept),arm_f_2_uaa10457,-0.719
NCT00968812,NCT00968812,f6,value_1,arm_f_2_uaa10457,0.626
NCT00968812,NCT00968812,f6,age10,arm_f_2_uaa10457,0.428
NCT00968812,NCT00968812,f6,arm_f_2_uaa10456,arm_f_2_uaa10457,0.517
NCT00968812,NCT00968812,f6,(Intercept),age10:arm_f_2_uaa10456,0.431
NCT00968812,NCT00968812,f6,value_1,age10:arm_f_2_uaa10456,-0.094
NCT00968812,NCT00968812,f6,age10,age10:arm_f_2_uaa10456,-0.725
NCT00968812,NCT00968812,f6,arm_f_2_uaa10456,age10:arm_f_2_uaa10456,-0.572
NCT00968812,NCT00968812,f6,arm_f_2_uaa10457,age10:arm_f_2_uaa10456,-0.31
NCT00968812,NCT00968812,f6,(Intercept),age10:arm_f_2_uaa10457,0.426
NCT00968812,NCT00968812,f6,value_1,age10:arm_f_2_uaa10457,-0.093
NCT00968812,NCT00968812,f6,age10,age10:arm_f_2_uaa10457,-0.716
NCT00968812,NCT00968812,f6,arm_f_2_uaa10456,age10:arm_f_2_uaa10457,-0.306
NCT00968812,NCT00968812,f6,arm_f_2_uaa10457,age10:arm_f_2_uaa10457,-0.562
NCT00968812,NCT00968812,f6,age10:arm_f_2_uaa10456,age10:arm_f_2_uaa10457,0.519
NCT00968812,NCT00968812,f6,(Intercept),value_1:arm_f_2_uaa10456,0.612
NCT00968812,NCT00968812,f6,value_1,value_1:arm_f_2_uaa10456,-0.703
NCT00968812,NCT00968812,f6,age10,value_1:arm_f_2_uaa10456,-0.091
NCT00968812,NCT00968812,f6,arm_f_2_uaa10456,value_1:arm_f_2_uaa10456,-0.871
NCT00968812,NCT00968812,f6,arm_f_2_uaa10457,value_1:arm_f_2_uaa10456,-0.44
NCT00968812,NCT00968812,f6,age10:arm_f_2_uaa10456,value_1:arm_f_2_uaa10456,0.103
NCT00968812,NCT00968812,f6,age10:arm_f_2_uaa10457,value_1:arm_f_2_uaa10456,0.065
NCT00968812,NCT00968812,f6,(Intercept),value_1:arm_f_2_uaa10457,0.609
NCT00968812,NCT00968812,f6,value_1,value_1:arm_f_2_uaa10457,-0.7
NCT00968812,NCT00968812,f6,age10,value_1:arm_f_2_uaa10457,-0.091
NCT00968812,NCT00968812,f6,arm_f_2_uaa10456,value_1:arm_f_2_uaa10457,-0.437
NCT00968812,NCT00968812,f6,arm_f_2_uaa10457,value_1:arm_f_2_uaa10457,-0.868
NCT00968812,NCT00968812,f6,age10:arm_f_2_uaa10456,value_1:arm_f_2_uaa10457,0.066
NCT00968812,NCT00968812,f6,age10:arm_f_2_uaa10457,value_1:arm_f_2_uaa10457,0.086
