trials,nct_id,nct_id2,models,row,col,r,outcome,outcome_method
53,NCT00622284,NCT00622284,rcs,age10,arm_f=_2_uaa10247 * sex,-0.02,hba1c,locf
53,NCT00622284,NCT00622284,rcs,age10',arm_f=_2_uaa10247 * sex,0.012,hba1c,locf
53,NCT00622284,NCT00622284,rcs,age10'',arm_f=_2_uaa10247 * sex,-0.004,hba1c,locf
53,NCT00622284,NCT00622284,rcs,arm_f=_2_uaa10247,arm_f=_2_uaa10247 * sex,-0.06,hba1c,locf
53,NCT00622284,NCT00622284,rcs,sex,arm_f=_2_uaa10247 * sex,-0.708,hba1c,locf
53,NCT00622284,NCT00622284,rcs,age10 * arm_f=_2_uaa10247,arm_f=_2_uaa10247 * sex,0.005,hba1c,locf
53,NCT00622284,NCT00622284,rcs,age10' * arm_f=_2_uaa10247,arm_f=_2_uaa10247 * sex,-0.002,hba1c,locf
53,NCT00622284,NCT00622284,rcs,age10'' * arm_f=_2_uaa10247,arm_f=_2_uaa10247 * sex,0.002,hba1c,locf
53,NCT00654381,NCT00654381,rcs,Intercept,value_1,-0.14,hba1c,locf
53,NCT00654381,NCT00654381,rcs,Intercept,age10,-0.985,hba1c,locf
53,NCT00654381,NCT00654381,rcs,value_1,age10,-0.005,hba1c,locf
53,NCT00654381,NCT00654381,rcs,Intercept,age10',0.882,hba1c,locf
53,NCT00654381,NCT00654381,rcs,value_1,age10',0.041,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10,age10',-0.927,hba1c,locf
53,NCT00654381,NCT00654381,rcs,Intercept,age10'',-0.805,hba1c,locf
53,NCT00654381,NCT00654381,rcs,value_1,age10'',-0.058,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10,age10'',0.86,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10',age10'',-0.987,hba1c,locf
53,NCT00654381,NCT00654381,rcs,Intercept,arm_f=_2_uaa10263,-0.879,hba1c,locf
53,NCT00654381,NCT00654381,rcs,value_1,arm_f=_2_uaa10263,0.017,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10,arm_f=_2_uaa10263,0.881,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10',arm_f=_2_uaa10263,-0.793,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'',arm_f=_2_uaa10263,0.726,hba1c,locf
53,NCT00654381,NCT00654381,rcs,Intercept,arm_f=_2_uaa10264,-0.837,hba1c,locf
53,NCT00654381,NCT00654381,rcs,value_1,arm_f=_2_uaa10264,-0.038,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10,arm_f=_2_uaa10264,0.847,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10',arm_f=_2_uaa10264,-0.764,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'',arm_f=_2_uaa10264,0.701,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10263,arm_f=_2_uaa10264,0.753,hba1c,locf
53,NCT00654381,NCT00654381,rcs,Intercept,arm_f=_2_uaa10267,-0.902,hba1c,locf
53,NCT00654381,NCT00654381,rcs,value_1,arm_f=_2_uaa10267,-0.02,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10,arm_f=_2_uaa10267,0.909,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10',arm_f=_2_uaa10267,-0.82,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'',arm_f=_2_uaa10267,0.751,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10263,arm_f=_2_uaa10267,0.808,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10264,arm_f=_2_uaa10267,0.778,hba1c,locf
53,NCT00654381,NCT00654381,rcs,Intercept,sex,-0.146,hba1c,locf
53,NCT00654381,NCT00654381,rcs,value_1,sex,0.049,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10,sex,0.078,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10',sex,0.023,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'',sex,-0.07,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10263,sex,0.125,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10264,sex,0.117,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10267,sex,0.127,hba1c,locf
53,NCT00654381,NCT00654381,rcs,Intercept,age10 * arm_f=_2_uaa10263,0.869,hba1c,locf
53,NCT00654381,NCT00654381,rcs,value_1,age10 * arm_f=_2_uaa10263,-0.015,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10,age10 * arm_f=_2_uaa10263,-0.879,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10',age10 * arm_f=_2_uaa10263,0.814,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'',age10 * arm_f=_2_uaa10263,-0.755,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10263,age10 * arm_f=_2_uaa10263,-0.995,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10264,age10 * arm_f=_2_uaa10263,-0.744,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10267,age10 * arm_f=_2_uaa10263,-0.799,hba1c,locf
53,NCT00654381,NCT00654381,rcs,sex,age10 * arm_f=_2_uaa10263,-0.07,hba1c,locf
53,NCT00654381,NCT00654381,rcs,Intercept,age10' * arm_f=_2_uaa10263,-0.765,hba1c,locf
53,NCT00654381,NCT00654381,rcs,value_1,age10' * arm_f=_2_uaa10263,-0.001,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10,age10' * arm_f=_2_uaa10263,0.799,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10',age10' * arm_f=_2_uaa10263,-0.86,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'',age10' * arm_f=_2_uaa10263,0.848,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10263,age10' * arm_f=_2_uaa10263,0.893,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10264,age10' * arm_f=_2_uaa10263,0.657,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10267,age10' * arm_f=_2_uaa10263,0.705,hba1c,locf
53,NCT00654381,NCT00654381,rcs,sex,age10' * arm_f=_2_uaa10263,-0.018,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10 * arm_f=_2_uaa10263,age10' * arm_f=_2_uaa10263,-0.925,hba1c,locf
53,NCT00654381,NCT00654381,rcs,Intercept,age10'' * arm_f=_2_uaa10263,0.7,hba1c,locf
53,NCT00654381,NCT00654381,rcs,value_1,age10'' * arm_f=_2_uaa10263,0.013,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10,age10'' * arm_f=_2_uaa10263,-0.742,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10',age10'' * arm_f=_2_uaa10263,0.85,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'',age10'' * arm_f=_2_uaa10263,-0.861,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10263,age10'' * arm_f=_2_uaa10263,-0.821,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10264,age10'' * arm_f=_2_uaa10263,-0.604,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10267,age10'' * arm_f=_2_uaa10263,-0.648,hba1c,locf
53,NCT00654381,NCT00654381,rcs,sex,age10'' * arm_f=_2_uaa10263,0.059,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10 * arm_f=_2_uaa10263,age10'' * arm_f=_2_uaa10263,0.861,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10' * arm_f=_2_uaa10263,age10'' * arm_f=_2_uaa10263,-0.987,hba1c,locf
53,NCT00654381,NCT00654381,rcs,Intercept,age10 * arm_f=_2_uaa10264,0.827,hba1c,locf
53,NCT00654381,NCT00654381,rcs,value_1,age10 * arm_f=_2_uaa10264,0.038,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10,age10 * arm_f=_2_uaa10264,-0.845,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10',age10 * arm_f=_2_uaa10264,0.785,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'',age10 * arm_f=_2_uaa10264,-0.728,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10263,age10 * arm_f=_2_uaa10264,-0.744,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10264,age10 * arm_f=_2_uaa10264,-0.995,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10267,age10 * arm_f=_2_uaa10264,-0.769,hba1c,locf
53,NCT00654381,NCT00654381,rcs,sex,age10 * arm_f=_2_uaa10264,-0.064,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10 * arm_f=_2_uaa10263,age10 * arm_f=_2_uaa10264,0.742,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10' * arm_f=_2_uaa10263,age10 * arm_f=_2_uaa10264,-0.675,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'' * arm_f=_2_uaa10263,age10 * arm_f=_2_uaa10264,0.628,hba1c,locf
53,NCT00654381,NCT00654381,rcs,Intercept,age10' * arm_f=_2_uaa10264,-0.727,hba1c,locf
53,NCT00654381,NCT00654381,rcs,value_1,age10' * arm_f=_2_uaa10264,-0.056,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10,age10' * arm_f=_2_uaa10264,0.767,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10',age10' * arm_f=_2_uaa10264,-0.828,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'',age10' * arm_f=_2_uaa10264,0.818,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10263,age10' * arm_f=_2_uaa10264,0.656,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10264,age10' * arm_f=_2_uaa10264,0.898,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10267,age10' * arm_f=_2_uaa10264,0.679,hba1c,locf
53,NCT00654381,NCT00654381,rcs,sex,age10' * arm_f=_2_uaa10264,-0.02,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10 * arm_f=_2_uaa10263,age10' * arm_f=_2_uaa10264,-0.674,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10' * arm_f=_2_uaa10263,age10' * arm_f=_2_uaa10264,0.712,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'' * arm_f=_2_uaa10263,age10' * arm_f=_2_uaa10264,-0.704,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10 * arm_f=_2_uaa10264,age10' * arm_f=_2_uaa10264,-0.929,hba1c,locf
53,NCT00654381,NCT00654381,rcs,Intercept,age10'' * arm_f=_2_uaa10264,0.661,hba1c,locf
53,NCT00654381,NCT00654381,rcs,value_1,age10'' * arm_f=_2_uaa10264,0.068,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10,age10'' * arm_f=_2_uaa10264,-0.709,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10',age10'' * arm_f=_2_uaa10264,0.815,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'',age10'' * arm_f=_2_uaa10264,-0.826,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10263,age10'' * arm_f=_2_uaa10264,-0.599,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10264,age10'' * arm_f=_2_uaa10264,-0.827,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10267,age10'' * arm_f=_2_uaa10264,-0.62,hba1c,locf
53,NCT00654381,NCT00654381,rcs,sex,age10'' * arm_f=_2_uaa10264,0.059,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10 * arm_f=_2_uaa10263,age10'' * arm_f=_2_uaa10264,0.622,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10' * arm_f=_2_uaa10263,age10'' * arm_f=_2_uaa10264,-0.7,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'' * arm_f=_2_uaa10263,age10'' * arm_f=_2_uaa10264,0.711,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10 * arm_f=_2_uaa10264,age10'' * arm_f=_2_uaa10264,0.864,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10' * arm_f=_2_uaa10264,age10'' * arm_f=_2_uaa10264,-0.987,hba1c,locf
53,NCT00654381,NCT00654381,rcs,Intercept,age10 * arm_f=_2_uaa10267,0.887,hba1c,locf
53,NCT00654381,NCT00654381,rcs,value_1,age10 * arm_f=_2_uaa10267,0.021,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10,age10 * arm_f=_2_uaa10267,-0.903,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10',age10 * arm_f=_2_uaa10267,0.838,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'',age10 * arm_f=_2_uaa10267,-0.778,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10263,age10 * arm_f=_2_uaa10267,-0.796,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10264,age10 * arm_f=_2_uaa10267,-0.766,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10267,age10 * arm_f=_2_uaa10267,-0.995,hba1c,locf
53,NCT00654381,NCT00654381,rcs,sex,age10 * arm_f=_2_uaa10267,-0.07,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10 * arm_f=_2_uaa10263,age10 * arm_f=_2_uaa10267,0.794,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10' * arm_f=_2_uaa10263,age10 * arm_f=_2_uaa10267,-0.722,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'' * arm_f=_2_uaa10263,age10 * arm_f=_2_uaa10267,0.671,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10 * arm_f=_2_uaa10264,age10 * arm_f=_2_uaa10267,0.764,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10' * arm_f=_2_uaa10264,age10 * arm_f=_2_uaa10267,-0.694,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'' * arm_f=_2_uaa10264,age10 * arm_f=_2_uaa10267,0.642,hba1c,locf
53,NCT00654381,NCT00654381,rcs,Intercept,age10' * arm_f=_2_uaa10267,-0.762,hba1c,locf
53,NCT00654381,NCT00654381,rcs,value_1,age10' * arm_f=_2_uaa10267,-0.034,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10,age10' * arm_f=_2_uaa10267,0.801,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10',age10' * arm_f=_2_uaa10267,-0.864,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'',age10' * arm_f=_2_uaa10267,0.853,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10263,age10' * arm_f=_2_uaa10267,0.685,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10264,age10' * arm_f=_2_uaa10267,0.661,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10267,age10' * arm_f=_2_uaa10267,0.888,hba1c,locf
53,NCT00654381,NCT00654381,rcs,sex,age10' * arm_f=_2_uaa10267,-0.019,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10 * arm_f=_2_uaa10263,age10' * arm_f=_2_uaa10267,-0.704,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10' * arm_f=_2_uaa10263,age10' * arm_f=_2_uaa10267,0.743,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'' * arm_f=_2_uaa10263,age10' * arm_f=_2_uaa10267,-0.735,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10 * arm_f=_2_uaa10264,age10' * arm_f=_2_uaa10267,-0.678,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10' * arm_f=_2_uaa10264,age10' * arm_f=_2_uaa10267,0.716,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'' * arm_f=_2_uaa10264,age10' * arm_f=_2_uaa10267,-0.704,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10 * arm_f=_2_uaa10267,age10' * arm_f=_2_uaa10267,-0.923,hba1c,locf
53,NCT00654381,NCT00654381,rcs,Intercept,age10'' * arm_f=_2_uaa10267,0.686,hba1c,locf
53,NCT00654381,NCT00654381,rcs,value_1,age10'' * arm_f=_2_uaa10267,0.045,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10,age10'' * arm_f=_2_uaa10267,-0.732,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10',age10'' * arm_f=_2_uaa10267,0.84,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'',age10'' * arm_f=_2_uaa10267,-0.851,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10263,age10'' * arm_f=_2_uaa10267,-0.618,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10264,age10'' * arm_f=_2_uaa10267,-0.597,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10267,age10'' * arm_f=_2_uaa10267,-0.812,hba1c,locf
53,NCT00654381,NCT00654381,rcs,sex,age10'' * arm_f=_2_uaa10267,0.059,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10 * arm_f=_2_uaa10263,age10'' * arm_f=_2_uaa10267,0.643,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10' * arm_f=_2_uaa10263,age10'' * arm_f=_2_uaa10267,-0.722,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'' * arm_f=_2_uaa10263,age10'' * arm_f=_2_uaa10267,0.733,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10 * arm_f=_2_uaa10264,age10'' * arm_f=_2_uaa10267,0.62,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10' * arm_f=_2_uaa10264,age10'' * arm_f=_2_uaa10267,-0.696,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'' * arm_f=_2_uaa10264,age10'' * arm_f=_2_uaa10267,0.703,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10 * arm_f=_2_uaa10267,age10'' * arm_f=_2_uaa10267,0.855,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10' * arm_f=_2_uaa10267,age10'' * arm_f=_2_uaa10267,-0.986,hba1c,locf
53,NCT00654381,NCT00654381,rcs,Intercept,arm_f=_2_uaa10263 * sex,0.123,hba1c,locf
53,NCT00654381,NCT00654381,rcs,value_1,arm_f=_2_uaa10263 * sex,-0.056,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10,arm_f=_2_uaa10263 * sex,-0.065,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10',arm_f=_2_uaa10263 * sex,-0.019,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'',arm_f=_2_uaa10263 * sex,0.059,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10263,arm_f=_2_uaa10263 * sex,-0.111,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10264,arm_f=_2_uaa10263 * sex,-0.097,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10267,arm_f=_2_uaa10263 * sex,-0.105,hba1c,locf
53,NCT00654381,NCT00654381,rcs,sex,arm_f=_2_uaa10263 * sex,-0.829,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10 * arm_f=_2_uaa10263,arm_f=_2_uaa10263 * sex,0.048,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10' * arm_f=_2_uaa10263,arm_f=_2_uaa10263 * sex,0.016,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'' * arm_f=_2_uaa10263,arm_f=_2_uaa10263 * sex,-0.045,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10 * arm_f=_2_uaa10264,arm_f=_2_uaa10263 * sex,0.053,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10' * arm_f=_2_uaa10264,arm_f=_2_uaa10263 * sex,0.017,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'' * arm_f=_2_uaa10264,arm_f=_2_uaa10263 * sex,-0.05,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10 * arm_f=_2_uaa10267,arm_f=_2_uaa10263 * sex,0.057,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10' * arm_f=_2_uaa10267,arm_f=_2_uaa10263 * sex,0.017,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'' * arm_f=_2_uaa10267,arm_f=_2_uaa10263 * sex,-0.05,hba1c,locf
53,NCT00654381,NCT00654381,rcs,Intercept,arm_f=_2_uaa10264 * sex,0.119,hba1c,locf
53,NCT00654381,NCT00654381,rcs,value_1,arm_f=_2_uaa10264 * sex,-0.024,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10,arm_f=_2_uaa10264 * sex,-0.065,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10',arm_f=_2_uaa10264 * sex,-0.018,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'',arm_f=_2_uaa10264 * sex,0.057,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10263,arm_f=_2_uaa10264 * sex,-0.104,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10264,arm_f=_2_uaa10264 * sex,-0.103,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10267,arm_f=_2_uaa10264 * sex,-0.106,hba1c,locf
53,NCT00654381,NCT00654381,rcs,sex,arm_f=_2_uaa10264 * sex,-0.83,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10 * arm_f=_2_uaa10263,arm_f=_2_uaa10264 * sex,0.058,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10' * arm_f=_2_uaa10263,arm_f=_2_uaa10264 * sex,0.015,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'' * arm_f=_2_uaa10263,arm_f=_2_uaa10264 * sex,-0.049,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10 * arm_f=_2_uaa10264,arm_f=_2_uaa10264 * sex,0.041,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10' * arm_f=_2_uaa10264,arm_f=_2_uaa10264 * sex,0.035,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'' * arm_f=_2_uaa10264,arm_f=_2_uaa10264 * sex,-0.069,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10 * arm_f=_2_uaa10267,arm_f=_2_uaa10264 * sex,0.058,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10' * arm_f=_2_uaa10267,arm_f=_2_uaa10264 * sex,0.016,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'' * arm_f=_2_uaa10267,arm_f=_2_uaa10264 * sex,-0.049,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10263 * sex,arm_f=_2_uaa10264 * sex,0.688,hba1c,locf
53,NCT00654381,NCT00654381,rcs,Intercept,arm_f=_2_uaa10267 * sex,0.119,hba1c,locf
53,NCT00654381,NCT00654381,rcs,value_1,arm_f=_2_uaa10267 * sex,-0.035,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10,arm_f=_2_uaa10267 * sex,-0.064,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10',arm_f=_2_uaa10267 * sex,-0.018,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'',arm_f=_2_uaa10267 * sex,0.057,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10263,arm_f=_2_uaa10267 * sex,-0.103,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10264,arm_f=_2_uaa10267 * sex,-0.097,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10267,arm_f=_2_uaa10267 * sex,-0.095,hba1c,locf
53,NCT00654381,NCT00654381,rcs,sex,arm_f=_2_uaa10267 * sex,-0.825,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10 * arm_f=_2_uaa10263,arm_f=_2_uaa10267 * sex,0.057,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10' * arm_f=_2_uaa10263,arm_f=_2_uaa10267 * sex,0.015,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'' * arm_f=_2_uaa10263,arm_f=_2_uaa10267 * sex,-0.048,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10 * arm_f=_2_uaa10264,arm_f=_2_uaa10267 * sex,0.053,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10' * arm_f=_2_uaa10264,arm_f=_2_uaa10267 * sex,0.016,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'' * arm_f=_2_uaa10264,arm_f=_2_uaa10267 * sex,-0.048,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10 * arm_f=_2_uaa10267,arm_f=_2_uaa10267 * sex,0.027,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10' * arm_f=_2_uaa10267,arm_f=_2_uaa10267 * sex,0.06,hba1c,locf
53,NCT00654381,NCT00654381,rcs,age10'' * arm_f=_2_uaa10267,arm_f=_2_uaa10267 * sex,-0.099,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10263 * sex,arm_f=_2_uaa10267 * sex,0.684,hba1c,locf
53,NCT00654381,NCT00654381,rcs,arm_f=_2_uaa10264 * sex,arm_f=_2_uaa10267 * sex,0.685,hba1c,locf
53,NCT00954447,NCT00954447,rcs,Intercept,value_1,-0.314,hba1c,locf
53,NCT00954447,NCT00954447,rcs,Intercept,age10,-0.94,hba1c,locf
53,NCT00954447,NCT00954447,rcs,value_1,age10,-0.007,hba1c,locf
53,NCT00954447,NCT00954447,rcs,Intercept,age10',0.813,hba1c,locf
53,NCT00954447,NCT00954447,rcs,value_1,age10',0.03,hba1c,locf
53,NCT00954447,NCT00954447,rcs,age10,age10',-0.909,hba1c,locf
53,NCT00954447,NCT00954447,rcs,Intercept,age10'',-0.746,hba1c,locf
53,NCT00954447,NCT00954447,rcs,value_1,age10'',-0.032,hba1c,locf
53,NCT00954447,NCT00954447,rcs,age10,age10'',0.846,hba1c,locf
53,NCT00954447,NCT00954447,rcs,age10',age10'',-0.989,hba1c,locf
53,NCT00954447,NCT00954447,rcs,Intercept,arm_f=_2_uaa10443,-0.723,hba1c,locf
53,NCT00954447,NCT00954447,rcs,value_1,arm_f=_2_uaa10443,0.019,hba1c,locf
53,NCT00954447,NCT00954447,rcs,age10,arm_f=_2_uaa10443,0.75,hba1c,locf
53,NCT00954447,NCT00954447,rcs,age10',arm_f=_2_uaa10443,-0.653,hba1c,locf
53,NCT00954447,NCT00954447,rcs,age10'',arm_f=_2_uaa10443,0.601,hba1c,locf
53,NCT00954447,NCT00954447,rcs,Intercept,sex,-0.086,hba1c,locf
53,NCT00954447,NCT00954447,rcs,value_1,sex,0.05,hba1c,locf
53,NCT00954447,NCT00954447,rcs,age10,sex,0.021,hba1c,locf
53,NCT00954447,NCT00954447,rcs,age10',sex,-0.013,hba1c,locf
53,NCT00954447,NCT00954447,rcs,age10'',sex,0.017,hba1c,locf
53,NCT00954447,NCT00954447,rcs,arm_f=_2_uaa10443,sex,0.057,hba1c,locf
53,NCT00954447,NCT00954447,rcs,Intercept,age10 * arm_f=_2_uaa10443,0.712,hba1c,locf
