trials,nct_id,nct_id2,models,term,estimate,std.error,outcome,outcome_method
53,NCT01778049,NCT01778049_a,rcs,age10,-0.125,0.185,hba1c,locf
53,NCT01778049,NCT01778049_a,rcs,age10',0.659,0.797,hba1c,locf
53,NCT01778049,NCT01778049_a,rcs,age10'',-1.701,2.168,hba1c,locf
53,NCT01778049,NCT01778049_a,rcs,arm_f=_2_ipd00001,-2.056,1.117,hba1c,locf
53,NCT01778049,NCT01778049_a,rcs,sex,-0.082,0.125,hba1c,locf
53,NCT01778049,NCT01778049_a,rcs,age10 * arm_f=_2_ipd00001,0.382,0.256,hba1c,locf
53,NCT01778049,NCT01778049_a,rcs,age10' * arm_f=_2_ipd00001,-0.829,1.144,hba1c,locf
53,NCT01778049,NCT01778049_a,rcs,age10'' * arm_f=_2_ipd00001,0.419,3.253,hba1c,locf
53,NCT01778049,NCT01778049_a,rcs,arm_f=_2_ipd00001 * sex,-0.005,0.177,hba1c,locf
53,NCT02489968,NCT02489968,rcs,Intercept,1.127,0.905,hba1c,locf
53,NCT02489968,NCT02489968,rcs,value_1,0.799,0.041,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10,0.094,0.186,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10',-0.755,0.769,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'',2.368,2.184,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11146,0.812,1.614,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11147,-0.972,1.978,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11148,-0.082,1.15,hba1c,locf
53,NCT02489968,NCT02489968,rcs,sex,0.131,0.127,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10 * arm_f=_2_uaa11146,-0.191,0.352,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10' * arm_f=_2_uaa11146,0.955,1.261,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'' * arm_f=_2_uaa11146,-2.914,3.323,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10 * arm_f=_2_uaa11147,0.096,0.433,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10' * arm_f=_2_uaa11147,-0.244,1.493,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'' * arm_f=_2_uaa11147,0.192,3.859,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10 * arm_f=_2_uaa11148,-0.15,0.257,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10' * arm_f=_2_uaa11148,1.302,1.034,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'' * arm_f=_2_uaa11148,-4.354,2.86,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11146 * sex,-0.273,0.167,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11147 * sex,-0.055,0.181,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11148 * sex,-0.017,0.172,hba1c,locf
53,NCT01734785,NCT01734785,rcs,Intercept,3.139,1.543,hba1c,locf
53,NCT01734785,NCT01734785,rcs,value_1,0.576,0.06,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10,0.056,0.325,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10',-0.313,1.342,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10'',0.337,3.71,hba1c,locf
53,NCT01734785,NCT01734785,rcs,arm_f=_2_uaa10904,-2.358,1.855,hba1c,locf
53,NCT01734785,NCT01734785,rcs,arm_f=_2_uaa10905,-0.149,1.803,hba1c,locf
53,NCT01734785,NCT01734785,rcs,sex,0.301,0.173,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10 * arm_f=_2_uaa10904,0.43,0.42,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10' * arm_f=_2_uaa10904,-1.813,1.784,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10'' * arm_f=_2_uaa10904,5.026,5.045,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10 * arm_f=_2_uaa10905,-0.145,0.41,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10' * arm_f=_2_uaa10905,0.937,1.757,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10'' * arm_f=_2_uaa10905,-1.935,4.891,hba1c,locf
53,NCT01734785,NCT01734785,rcs,arm_f=_2_uaa10904 * sex,-0.451,0.247,hba1c,locf
53,NCT01734785,NCT01734785,rcs,arm_f=_2_uaa10905 * sex,-0.064,0.249,hba1c,locf
53,NCT01719003,NCT01719003,rcs,Intercept,5.483,1.144,hba1c,locf
53,NCT01719003,NCT01719003,rcs,value_1,0.49,0.025,hba1c,locf
53,NCT01719003,NCT01719003,rcs,age10,-0.419,0.255,hba1c,locf
53,NCT01719003,NCT01719003,rcs,age10',1.132,1.108,hba1c,locf
53,NCT01719003,NCT01719003,rcs,age10'',-2.872,3.015,hba1c,locf
53,NCT01719003,NCT01719003,rcs,arm_f=_2_uaa10882,-2.151,1.436,hba1c,locf
53,NCT01719003,NCT01719003,rcs,arm_f=_2_uaa10883,-3.221,1.378,hba1c,locf
53,NCT01719003,NCT01719003,rcs,arm_f=_2_uaa10884,-1.844,1.541,hba1c,locf
53,NCT01719003,NCT01719003,rcs,arm_f=_2_uaa10885,-4.05,1.409,hba1c,locf
53,NCT01719003,NCT01719003,rcs,arm_f=_2_uaa10886,-1.833,1.438,hba1c,locf
53,NCT01719003,NCT01719003,rcs,arm_f=_2_uaa10887,-1.919,1.419,hba1c,locf
53,NCT01719003,NCT01719003,rcs,arm_f=_2_uaa10888,-1.709,1.367,hba1c,locf
53,NCT01719003,NCT01719003,rcs,sex,-0.413,0.166,hba1c,locf
53,NCT01719003,NCT01719003,rcs,age10 * arm_f=_2_uaa10882,0.425,0.327,hba1c,locf
53,NCT01719003,NCT01719003,rcs,age10' * arm_f=_2_uaa10882,-0.507,1.501,hba1c,locf
53,NCT01719003,NCT01719003,rcs,age10'' * arm_f=_2_uaa10882,0.793,4.224,hba1c,locf
53,NCT01719003,NCT01719003,rcs,age10 * arm_f=_2_uaa10883,0.671,0.317,hba1c,locf
53,NCT01719003,NCT01719003,rcs,age10' * arm_f=_2_uaa10883,-2.182,1.538,hba1c,locf
53,NCT01719003,NCT01719003,rcs,age10'' * arm_f=_2_uaa10883,5.997,4.507,hba1c,locf
53,NCT01719003,NCT01719003,rcs,age10 * arm_f=_2_uaa10884,0.164,0.354,hba1c,locf
53,NCT01719003,NCT01719003,rcs,age10' * arm_f=_2_uaa10884,-0.235,1.573,hba1c,locf
53,NCT01719003,NCT01719003,rcs,age10'' * arm_f=_2_uaa10884,1.277,4.32,hba1c,locf
53,NCT01719003,NCT01719003,rcs,age10 * arm_f=_2_uaa10885,0.703,0.322,hba1c,locf
53,NCT01719003,NCT01719003,rcs,age10' * arm_f=_2_uaa10885,-1.843,1.514,hba1c,locf
53,NCT01719003,NCT01719003,rcs,age10'' * arm_f=_2_uaa10885,4.862,4.279,hba1c,locf
53,NCT01719003,NCT01719003,rcs,age10 * arm_f=_2_uaa10886,0.154,0.328,hba1c,locf
53,NCT01719003,NCT01719003,rcs,age10' * arm_f=_2_uaa10886,0.056,1.536,hba1c,locf
53,NCT01719003,NCT01719003,rcs,age10'' * arm_f=_2_uaa10886,-0.115,4.351,hba1c,locf
53,NCT01719003,NCT01719003,rcs,age10 * arm_f=_2_uaa10887,0.207,0.327,hba1c,locf
53,NCT01719003,NCT01719003,rcs,age10' * arm_f=_2_uaa10887,-0.4,1.527,hba1c,locf
53,NCT01719003,NCT01719003,rcs,age10'' * arm_f=_2_uaa10887,1.225,4.279,hba1c,locf
53,NCT01719003,NCT01719003,rcs,age10 * arm_f=_2_uaa10888,0.176,0.315,hba1c,locf
53,NCT01719003,NCT01719003,rcs,age10' * arm_f=_2_uaa10888,0.308,1.539,hba1c,locf
53,NCT01719003,NCT01719003,rcs,age10'' * arm_f=_2_uaa10888,-1.244,4.476,hba1c,locf
53,NCT01719003,NCT01719003,rcs,arm_f=_2_uaa10882 * sex,-0.147,0.234,hba1c,locf
53,NCT01719003,NCT01719003,rcs,arm_f=_2_uaa10883 * sex,0.084,0.236,hba1c,locf
53,NCT01719003,NCT01719003,rcs,arm_f=_2_uaa10884 * sex,0.132,0.235,hba1c,locf
53,NCT01719003,NCT01719003,rcs,arm_f=_2_uaa10885 * sex,0.308,0.24,hba1c,locf
53,NCT01719003,NCT01719003,rcs,arm_f=_2_uaa10886 * sex,0.307,0.236,hba1c,locf
53,NCT01719003,NCT01719003,rcs,arm_f=_2_uaa10887 * sex,0.276,0.239,hba1c,locf
53,NCT01719003,NCT01719003,rcs,arm_f=_2_uaa10888 * sex,0.293,0.238,hba1c,locf
53,NCT01075282,NCT01075282,rcs,Intercept,2.342,0.946,hba1c,locf
53,NCT01075282,NCT01075282,rcs,value_1,0.755,0.03,hba1c,locf
53,NCT01075282,NCT01075282,rcs,age10,-0.083,0.199,hba1c,locf
53,NCT01075282,NCT01075282,rcs,age10',0.206,0.779,hba1c,locf
53,NCT01075282,NCT01075282,rcs,age10'',-0.738,2.104,hba1c,locf
53,NCT01075282,NCT01075282,rcs,arm_f=_2_uaa10533,-0.2,1.216,hba1c,locf
53,NCT01075282,NCT01075282,rcs,arm_f=_2_uaa10535,1.14,1.169,hba1c,locf
53,NCT01075282,NCT01075282,rcs,sex,-0.08,0.093,hba1c,locf
53,NCT01075282,NCT01075282,rcs,age10 * arm_f=_2_uaa10533,0.05,0.272,hba1c,locf
53,NCT01075282,NCT01075282,rcs,age10' * arm_f=_2_uaa10533,-0.289,1.076,hba1c,locf
53,NCT01075282,NCT01075282,rcs,age10'' * arm_f=_2_uaa10533,0.991,2.949,hba1c,locf
53,NCT01075282,NCT01075282,rcs,age10 * arm_f=_2_uaa10535,-0.239,0.262,hba1c,locf
53,NCT01075282,NCT01075282,rcs,age10' * arm_f=_2_uaa10535,0.678,1.054,hba1c,locf
53,NCT01075282,NCT01075282,rcs,age10'' * arm_f=_2_uaa10535,-2.169,2.88,hba1c,locf
53,NCT01075282,NCT01075282,rcs,arm_f=_2_uaa10533 * sex,0.154,0.13,hba1c,locf
53,NCT01075282,NCT01075282,rcs,arm_f=_2_uaa10535 * sex,0.072,0.131,hba1c,locf
53,NCT01191268,NCT01191268,rcs,Intercept,5.634,1.69,hba1c,locf
53,NCT01191268,NCT01191268,rcs,value_1,0.345,0.033,hba1c,locf
53,NCT01191268,NCT01191268,rcs,age10,-0.252,0.362,hba1c,locf
53,NCT01191268,NCT01191268,rcs,age10',0.12,1.224,hba1c,locf
53,NCT01191268,NCT01191268,rcs,age10'',0.269,3.1,hba1c,locf
53,NCT01191268,NCT01191268,rcs,arm_f=_2_uaa10666,-4.448,2.417,hba1c,locf
53,NCT01191268,NCT01191268,rcs,arm_f=_2_uaa10668,1.46,2.116,hba1c,locf
53,NCT01191268,NCT01191268,rcs,sex,-0.152,0.121,hba1c,locf
53,NCT01191268,NCT01191268,rcs,age10 * arm_f=_2_uaa10666,0.857,0.528,hba1c,locf
53,NCT01191268,NCT01191268,rcs,age10' * arm_f=_2_uaa10666,-1.793,1.79,hba1c,locf
53,NCT01191268,NCT01191268,rcs,age10'' * arm_f=_2_uaa10666,3.243,4.54,hba1c,locf
53,NCT01191268,NCT01191268,rcs,age10 * arm_f=_2_uaa10668,-0.409,0.463,hba1c,locf
53,NCT01191268,NCT01191268,rcs,age10' * arm_f=_2_uaa10668,1.564,1.601,hba1c,locf
53,NCT01191268,NCT01191268,rcs,age10'' * arm_f=_2_uaa10668,-3.807,4.102,hba1c,locf
53,NCT01191268,NCT01191268,rcs,arm_f=_2_uaa10666 * sex,0.269,0.17,hba1c,locf
53,NCT01191268,NCT01191268,rcs,arm_f=_2_uaa10668 * sex,0.049,0.172,hba1c,locf
53,NCT01621178,NCT01621178,rcs,Intercept,3.862,2.357,hba1c,locf
53,NCT01621178,NCT01621178,rcs,value_1,0.538,0.043,hba1c,locf
53,NCT01621178,NCT01621178,rcs,age10,-0.097,0.498,hba1c,locf
53,NCT01621178,NCT01621178,rcs,age10',-0.175,1.542,hba1c,locf
53,NCT01621178,NCT01621178,rcs,age10'',0.586,3.776,hba1c,locf
53,NCT01621178,NCT01621178,rcs,arm_f=_2_uaa10825,-0.053,5.275,hba1c,locf
53,NCT01621178,NCT01621178,rcs,arm_f=_2_uaa10826,4.172,4.164,hba1c,locf
53,NCT01621178,NCT01621178,rcs,sex,-0.079,0.144,hba1c,locf
53,NCT01621178,NCT01621178,rcs,age10 * arm_f=_2_uaa10825,-0.031,1.11,hba1c,locf
53,NCT01621178,NCT01621178,rcs,age10' * arm_f=_2_uaa10825,0.206,3.106,hba1c,locf
53,NCT01621178,NCT01621178,rcs,age10'' * arm_f=_2_uaa10825,-0.559,7.243,hba1c,locf
53,NCT01621178,NCT01621178,rcs,age10 * arm_f=_2_uaa10826,-0.889,0.896,hba1c,locf
53,NCT01621178,NCT01621178,rcs,age10' * arm_f=_2_uaa10826,2.053,2.747,hba1c,locf
53,NCT01621178,NCT01621178,rcs,age10'' * arm_f=_2_uaa10826,-4.127,6.601,hba1c,locf
53,NCT01621178,NCT01621178,rcs,arm_f=_2_uaa10825 * sex,0.266,0.206,hba1c,locf
53,NCT01621178,NCT01621178,rcs,arm_f=_2_uaa10826 * sex,0.124,0.206,hba1c,locf
