nct_id,nct_id2,models,row,col,r
NCT00838903,NCT00838903,f8,arm_f_2_uaa10382,age10:arm_f_2_uaa10382,-0.624
NCT00838903,NCT00838903,f8,arm_f_2_uaa10384,age10:arm_f_2_uaa10382,-0.482
NCT00838903,NCT00838903,f8,sex,age10:arm_f_2_uaa10382,0.066
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10381,age10:arm_f_2_uaa10382,0.753
NCT00838903,NCT00838903,f8,(Intercept),age10:arm_f_2_uaa10384,0.561
NCT00838903,NCT00838903,f8,value_1,age10:arm_f_2_uaa10384,-0.195
NCT00838903,NCT00838903,f8,age10,age10:arm_f_2_uaa10384,-0.866
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381,age10:arm_f_2_uaa10384,-0.475
NCT00838903,NCT00838903,f8,arm_f_2_uaa10382,age10:arm_f_2_uaa10384,-0.49
NCT00838903,NCT00838903,f8,arm_f_2_uaa10384,age10:arm_f_2_uaa10384,-0.63
NCT00838903,NCT00838903,f8,sex,age10:arm_f_2_uaa10384,0.066
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10381,age10:arm_f_2_uaa10384,0.748
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10382,age10:arm_f_2_uaa10384,0.754
NCT00838903,NCT00838903,f8,(Intercept),arm_f_2_uaa10381:sex,0.094
NCT00838903,NCT00838903,f8,value_1,arm_f_2_uaa10381:sex,-0.071
NCT00838903,NCT00838903,f8,age10,arm_f_2_uaa10381:sex,0.066
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381,arm_f_2_uaa10381:sex,-0.122
NCT00838903,NCT00838903,f8,arm_f_2_uaa10382,arm_f_2_uaa10381:sex,-0.082
NCT00838903,NCT00838903,f8,arm_f_2_uaa10384,arm_f_2_uaa10381:sex,-0.08
NCT00838903,NCT00838903,f8,sex,arm_f_2_uaa10381:sex,-0.864
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10381,arm_f_2_uaa10381:sex,-0.029
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10382,arm_f_2_uaa10381:sex,-0.057
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10384,arm_f_2_uaa10381:sex,-0.057
NCT00838903,NCT00838903,f8,(Intercept),arm_f_2_uaa10382:sex,0.094
NCT00838903,NCT00838903,f8,value_1,arm_f_2_uaa10382:sex,-0.071
NCT00838903,NCT00838903,f8,age10,arm_f_2_uaa10382:sex,0.066
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381,arm_f_2_uaa10382:sex,-0.08
NCT00838903,NCT00838903,f8,arm_f_2_uaa10382,arm_f_2_uaa10382:sex,-0.085
NCT00838903,NCT00838903,f8,arm_f_2_uaa10384,arm_f_2_uaa10382:sex,-0.081
NCT00838903,NCT00838903,f8,sex,arm_f_2_uaa10382:sex,-0.867
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10381,arm_f_2_uaa10382:sex,-0.057
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10382,arm_f_2_uaa10382:sex,-0.079
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10384,arm_f_2_uaa10382:sex,-0.057
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381:sex,arm_f_2_uaa10382:sex,0.75
NCT00838903,NCT00838903,f8,(Intercept),arm_f_2_uaa10384:sex,0.094
NCT00838903,NCT00838903,f8,value_1,arm_f_2_uaa10384:sex,-0.071
NCT00838903,NCT00838903,f8,age10,arm_f_2_uaa10384:sex,0.066
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381,arm_f_2_uaa10384:sex,-0.08
NCT00838903,NCT00838903,f8,arm_f_2_uaa10382,arm_f_2_uaa10384:sex,-0.082
NCT00838903,NCT00838903,f8,arm_f_2_uaa10384,arm_f_2_uaa10384:sex,-0.104
NCT00838903,NCT00838903,f8,sex,arm_f_2_uaa10384:sex,-0.866
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10381,arm_f_2_uaa10384:sex,-0.057
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10382,arm_f_2_uaa10384:sex,-0.058
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10384,arm_f_2_uaa10384:sex,-0.053
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381:sex,arm_f_2_uaa10384:sex,0.749
NCT00838903,NCT00838903,f8,arm_f_2_uaa10382:sex,arm_f_2_uaa10384:sex,0.752
NCT00838903,NCT00838903,f8,(Intercept),value_1:arm_f_2_uaa10381,0.733
NCT00838903,NCT00838903,f8,value_1,value_1:arm_f_2_uaa10381,-0.834
NCT00838903,NCT00838903,f8,age10,value_1:arm_f_2_uaa10381,-0.188
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381,value_1:arm_f_2_uaa10381,-0.885
NCT00838903,NCT00838903,f8,arm_f_2_uaa10382,value_1:arm_f_2_uaa10381,-0.64
NCT00838903,NCT00838903,f8,arm_f_2_uaa10384,value_1:arm_f_2_uaa10381,-0.626
NCT00838903,NCT00838903,f8,sex,value_1:arm_f_2_uaa10381,-0.069
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10381,value_1:arm_f_2_uaa10381,0.229
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10382,value_1:arm_f_2_uaa10381,0.164
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10384,value_1:arm_f_2_uaa10381,0.163
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381:sex,value_1:arm_f_2_uaa10381,0.074
NCT00838903,NCT00838903,f8,arm_f_2_uaa10382:sex,value_1:arm_f_2_uaa10381,0.06
NCT00838903,NCT00838903,f8,arm_f_2_uaa10384:sex,value_1:arm_f_2_uaa10381,0.059
NCT00838903,NCT00838903,f8,(Intercept),value_1:arm_f_2_uaa10382,0.749
NCT00838903,NCT00838903,f8,value_1,value_1:arm_f_2_uaa10382,-0.852
NCT00838903,NCT00838903,f8,age10,value_1:arm_f_2_uaa10382,-0.192
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381,value_1:arm_f_2_uaa10382,-0.634
NCT00838903,NCT00838903,f8,arm_f_2_uaa10382,value_1:arm_f_2_uaa10382,-0.878
NCT00838903,NCT00838903,f8,arm_f_2_uaa10384,value_1:arm_f_2_uaa10382,-0.64
NCT00838903,NCT00838903,f8,sex,value_1:arm_f_2_uaa10382,-0.07
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10381,value_1:arm_f_2_uaa10382,0.166
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10382,value_1:arm_f_2_uaa10382,0.194
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10384,value_1:arm_f_2_uaa10382,0.166
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381:sex,value_1:arm_f_2_uaa10382,0.061
NCT00838903,NCT00838903,f8,arm_f_2_uaa10382:sex,value_1:arm_f_2_uaa10382,0.05
NCT00838903,NCT00838903,f8,arm_f_2_uaa10384:sex,value_1:arm_f_2_uaa10382,0.061
NCT00838903,NCT00838903,f8,value_1:arm_f_2_uaa10381,value_1:arm_f_2_uaa10382,0.711
NCT00838903,NCT00838903,f8,(Intercept),value_1:arm_f_2_uaa10384,0.733
NCT00838903,NCT00838903,f8,value_1,value_1:arm_f_2_uaa10384,-0.833
NCT00838903,NCT00838903,f8,age10,value_1:arm_f_2_uaa10384,-0.188
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381,value_1:arm_f_2_uaa10384,-0.62
NCT00838903,NCT00838903,f8,arm_f_2_uaa10382,value_1:arm_f_2_uaa10384,-0.64
NCT00838903,NCT00838903,f8,arm_f_2_uaa10384,value_1:arm_f_2_uaa10384,-0.883
NCT00838903,NCT00838903,f8,sex,value_1:arm_f_2_uaa10384,-0.069
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10381,value_1:arm_f_2_uaa10384,0.163
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10382,value_1:arm_f_2_uaa10384,0.164
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10384,value_1:arm_f_2_uaa10384,0.209
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381:sex,value_1:arm_f_2_uaa10384,0.059
NCT00838903,NCT00838903,f8,arm_f_2_uaa10382:sex,value_1:arm_f_2_uaa10384,0.06
NCT00838903,NCT00838903,f8,arm_f_2_uaa10384:sex,value_1:arm_f_2_uaa10384,0.063
NCT00838903,NCT00838903,f8,value_1:arm_f_2_uaa10381,value_1:arm_f_2_uaa10384,0.695
NCT00838903,NCT00838903,f8,value_1:arm_f_2_uaa10382,value_1:arm_f_2_uaa10384,0.71
NCT00838916,NCT00838916,f8,(Intercept),value_1,-0.86
NCT00838916,NCT00838916,f8,(Intercept),age10,-0.613
NCT00838916,NCT00838916,f8,value_1,age10,0.146
NCT00838916,NCT00838916,f8,(Intercept),arm_f_2_uaa10386,-0.808
NCT00838916,NCT00838916,f8,value_1,arm_f_2_uaa10386,0.695
NCT00838916,NCT00838916,f8,age10,arm_f_2_uaa10386,0.495
NCT00838916,NCT00838916,f8,(Intercept),sex,-0.097
NCT00838916,NCT00838916,f8,value_1,sex,-0.016
NCT00838916,NCT00838916,f8,age10,sex,0.029
NCT00838916,NCT00838916,f8,arm_f_2_uaa10386,sex,0.079
NCT00838916,NCT00838916,f8,(Intercept),age10:arm_f_2_uaa10386,0.496
NCT00838916,NCT00838916,f8,value_1,age10:arm_f_2_uaa10386,-0.118
NCT00838916,NCT00838916,f8,age10,age10:arm_f_2_uaa10386,-0.809
NCT00838916,NCT00838916,f8,arm_f_2_uaa10386,age10:arm_f_2_uaa10386,-0.611
NCT00838916,NCT00838916,f8,sex,age10:arm_f_2_uaa10386,-0.023
NCT00838916,NCT00838916,f8,(Intercept),arm_f_2_uaa10386:sex,0.08
NCT00838916,NCT00838916,f8,value_1,arm_f_2_uaa10386:sex,0.013
NCT00838916,NCT00838916,f8,age10,arm_f_2_uaa10386:sex,-0.024
NCT00838916,NCT00838916,f8,arm_f_2_uaa10386,arm_f_2_uaa10386:sex,-0.065
NCT00838916,NCT00838916,f8,sex,arm_f_2_uaa10386:sex,-0.82
NCT00838916,NCT00838916,f8,age10:arm_f_2_uaa10386,arm_f_2_uaa10386:sex,-0.017
NCT00838916,NCT00838916,f8,(Intercept),value_1:arm_f_2_uaa10386,0.69
NCT00838916,NCT00838916,f8,value_1,value_1:arm_f_2_uaa10386,-0.802
NCT00838916,NCT00838916,f8,age10,value_1:arm_f_2_uaa10386,-0.117
NCT00838916,NCT00838916,f8,arm_f_2_uaa10386,value_1:arm_f_2_uaa10386,-0.862
NCT00838916,NCT00838916,f8,sex,value_1:arm_f_2_uaa10386,0.013
NCT00838916,NCT00838916,f8,age10:arm_f_2_uaa10386,value_1:arm_f_2_uaa10386,0.145
NCT00838916,NCT00838916,f8,arm_f_2_uaa10386:sex,value_1:arm_f_2_uaa10386,-0.028
NCT00839527,NCT00839527,f8,(Intercept),value_1,-0.866
NCT00839527,NCT00839527,f8,(Intercept),age10,-0.602
NCT00839527,NCT00839527,f8,value_1,age10,0.145
NCT00839527,NCT00839527,f8,(Intercept),arm_f_2_uaa10389,-0.828
NCT00839527,NCT00839527,f8,value_1,arm_f_2_uaa10389,0.717
NCT00839527,NCT00839527,f8,age10,arm_f_2_uaa10389,0.498
NCT00839527,NCT00839527,f8,(Intercept),arm_f_2_uaa10390,-0.823
NCT00839527,NCT00839527,f8,value_1,arm_f_2_uaa10390,0.712
NCT00839527,NCT00839527,f8,age10,arm_f_2_uaa10390,0.495
NCT00839527,NCT00839527,f8,arm_f_2_uaa10389,arm_f_2_uaa10390,0.681
NCT00839527,NCT00839527,f8,(Intercept),sex,-0.107
NCT00839527,NCT00839527,f8,value_1,sex,0.06
NCT00839527,NCT00839527,f8,age10,sex,-0.092
NCT00839527,NCT00839527,f8,arm_f_2_uaa10389,sex,0.088
NCT00839527,NCT00839527,f8,arm_f_2_uaa10390,sex,0.088
NCT00839527,NCT00839527,f8,(Intercept),age10:arm_f_2_uaa10389,0.503
NCT00839527,NCT00839527,f8,value_1,age10:arm_f_2_uaa10389,-0.121
NCT00839527,NCT00839527,f8,age10,age10:arm_f_2_uaa10389,-0.835
NCT00839527,NCT00839527,f8,arm_f_2_uaa10389,age10:arm_f_2_uaa10389,-0.594
NCT00839527,NCT00839527,f8,arm_f_2_uaa10390,age10:arm_f_2_uaa10389,-0.414
NCT00839527,NCT00839527,f8,sex,age10:arm_f_2_uaa10389,0.077
NCT00839527,NCT00839527,f8,(Intercept),age10:arm_f_2_uaa10390,0.503
NCT00839527,NCT00839527,f8,value_1,age10:arm_f_2_uaa10390,-0.121
NCT00839527,NCT00839527,f8,age10,age10:arm_f_2_uaa10390,-0.836
NCT00839527,NCT00839527,f8,arm_f_2_uaa10389,age10:arm_f_2_uaa10390,-0.417
NCT00839527,NCT00839527,f8,arm_f_2_uaa10390,age10:arm_f_2_uaa10390,-0.603
NCT00839527,NCT00839527,f8,sex,age10:arm_f_2_uaa10390,0.077
NCT00839527,NCT00839527,f8,age10:arm_f_2_uaa10389,age10:arm_f_2_uaa10390,0.698
NCT00839527,NCT00839527,f8,(Intercept),arm_f_2_uaa10389:sex,0.09
NCT00839527,NCT00839527,f8,value_1,arm_f_2_uaa10389:sex,-0.05
NCT00839527,NCT00839527,f8,age10,arm_f_2_uaa10389:sex,0.078
NCT00839527,NCT00839527,f8,arm_f_2_uaa10389,arm_f_2_uaa10389:sex,-0.133
NCT00839527,NCT00839527,f8,arm_f_2_uaa10390,arm_f_2_uaa10389:sex,-0.074
NCT00839527,NCT00839527,f8,sex,arm_f_2_uaa10389:sex,-0.842
NCT00839527,NCT00839527,f8,age10:arm_f_2_uaa10389,arm_f_2_uaa10389:sex,-0.073
NCT00839527,NCT00839527,f8,age10:arm_f_2_uaa10390,arm_f_2_uaa10389:sex,-0.065
NCT00839527,NCT00839527,f8,(Intercept),arm_f_2_uaa10390:sex,0.09
NCT00839527,NCT00839527,f8,value_1,arm_f_2_uaa10390:sex,-0.051
NCT00839527,NCT00839527,f8,age10,arm_f_2_uaa10390:sex,0.078
NCT00839527,NCT00839527,f8,arm_f_2_uaa10389,arm_f_2_uaa10390:sex,-0.075
NCT00839527,NCT00839527,f8,arm_f_2_uaa10390,arm_f_2_uaa10390:sex,-0.116
NCT00839527,NCT00839527,f8,sex,arm_f_2_uaa10390:sex,-0.846
NCT00839527,NCT00839527,f8,age10:arm_f_2_uaa10389,arm_f_2_uaa10390:sex,-0.065
NCT00839527,NCT00839527,f8,age10:arm_f_2_uaa10390,arm_f_2_uaa10390:sex,-0.067
NCT00839527,NCT00839527,f8,arm_f_2_uaa10389:sex,arm_f_2_uaa10390:sex,0.713
NCT00839527,NCT00839527,f8,(Intercept),value_1:arm_f_2_uaa10389,0.712
NCT00839527,NCT00839527,f8,value_1,value_1:arm_f_2_uaa10389,-0.822
NCT00839527,NCT00839527,f8,age10,value_1:arm_f_2_uaa10389,-0.119
NCT00839527,NCT00839527,f8,arm_f_2_uaa10389,value_1:arm_f_2_uaa10389,-0.869
NCT00839527,NCT00839527,f8,arm_f_2_uaa10390,value_1:arm_f_2_uaa10389,-0.586
NCT00839527,NCT00839527,f8,sex,value_1:arm_f_2_uaa10389,-0.049
NCT00839527,NCT00839527,f8,age10:arm_f_2_uaa10389,value_1:arm_f_2_uaa10389,0.139
NCT00839527,NCT00839527,f8,age10:arm_f_2_uaa10390,value_1:arm_f_2_uaa10389,0.099
NCT00839527,NCT00839527,f8,arm_f_2_uaa10389:sex,value_1:arm_f_2_uaa10389,0.088
NCT00839527,NCT00839527,f8,arm_f_2_uaa10390:sex,value_1:arm_f_2_uaa10389,0.042
NCT00839527,NCT00839527,f8,(Intercept),value_1:arm_f_2_uaa10390,0.713
NCT00839527,NCT00839527,f8,value_1,value_1:arm_f_2_uaa10390,-0.823
NCT00839527,NCT00839527,f8,age10,value_1:arm_f_2_uaa10390,-0.119
NCT00839527,NCT00839527,f8,arm_f_2_uaa10389,value_1:arm_f_2_uaa10390,-0.59
NCT00839527,NCT00839527,f8,arm_f_2_uaa10390,value_1:arm_f_2_uaa10390,-0.87
NCT00839527,NCT00839527,f8,sex,value_1:arm_f_2_uaa10390,-0.049
NCT00839527,NCT00839527,f8,age10:arm_f_2_uaa10389,value_1:arm_f_2_uaa10390,0.099
NCT00839527,NCT00839527,f8,age10:arm_f_2_uaa10390,value_1:arm_f_2_uaa10390,0.153
NCT00839527,NCT00839527,f8,arm_f_2_uaa10389:sex,value_1:arm_f_2_uaa10390,0.041
NCT00839527,NCT00839527,f8,arm_f_2_uaa10390:sex,value_1:arm_f_2_uaa10390,0.063
NCT00839527,NCT00839527,f8,value_1:arm_f_2_uaa10389,value_1:arm_f_2_uaa10390,0.677
NCT00849017,NCT00849017,f8,(Intercept),value_1,-0.906
NCT00849017,NCT00849017,f8,(Intercept),age10,-0.583
NCT00849017,NCT00849017,f8,value_1,age10,0.209
NCT00849017,NCT00849017,f8,(Intercept),arm_f_2_uaa10393,-0.735
NCT00849017,NCT00849017,f8,value_1,arm_f_2_uaa10393,0.666
NCT00849017,NCT00849017,f8,age10,arm_f_2_uaa10393,0.428
NCT00849017,NCT00849017,f8,(Intercept),arm_f_2_uaa10394,-0.68
NCT00849017,NCT00849017,f8,value_1,arm_f_2_uaa10394,0.616
NCT00849017,NCT00849017,f8,age10,arm_f_2_uaa10394,0.396
NCT00849017,NCT00849017,f8,arm_f_2_uaa10393,arm_f_2_uaa10394,0.5
NCT00849017,NCT00849017,f8,(Intercept),sex,0.063
NCT00849017,NCT00849017,f8,value_1,sex,-0.162
NCT00849017,NCT00849017,f8,age10,sex,-0.072
NCT00849017,NCT00849017,f8,arm_f_2_uaa10393,sex,-0.046
NCT00849017,NCT00849017,f8,arm_f_2_uaa10394,sex,-0.043
NCT00849017,NCT00849017,f8,(Intercept),age10:arm_f_2_uaa10393,0.415
NCT00849017,NCT00849017,f8,value_1,age10:arm_f_2_uaa10393,-0.149
NCT00849017,NCT00849017,f8,age10,age10:arm_f_2_uaa10393,-0.712
NCT00849017,NCT00849017,f8,arm_f_2_uaa10393,age10:arm_f_2_uaa10393,-0.558
NCT00849017,NCT00849017,f8,arm_f_2_uaa10394,age10:arm_f_2_uaa10393,-0.282
NCT00849017,NCT00849017,f8,sex,age10:arm_f_2_uaa10393,0.051
NCT00849017,NCT00849017,f8,(Intercept),age10:arm_f_2_uaa10394,0.398
NCT00849017,NCT00849017,f8,value_1,age10:arm_f_2_uaa10394,-0.142
NCT00849017,NCT00849017,f8,age10,age10:arm_f_2_uaa10394,-0.682
NCT00849017,NCT00849017,f8,arm_f_2_uaa10393,age10:arm_f_2_uaa10394,-0.292
NCT00849017,NCT00849017,f8,arm_f_2_uaa10394,age10:arm_f_2_uaa10394,-0.598
NCT00849017,NCT00849017,f8,sex,age10:arm_f_2_uaa10394,0.049
NCT00849017,NCT00849017,f8,age10:arm_f_2_uaa10393,age10:arm_f_2_uaa10394,0.486
NCT00849017,NCT00849017,f8,(Intercept),arm_f_2_uaa10393:sex,-0.044
NCT00849017,NCT00849017,f8,value_1,arm_f_2_uaa10393:sex,0.113
NCT00849017,NCT00849017,f8,age10,arm_f_2_uaa10393:sex,0.05
NCT00849017,NCT00849017,f8,arm_f_2_uaa10393,arm_f_2_uaa10393:sex,0.091
NCT00849017,NCT00849017,f8,arm_f_2_uaa10394,arm_f_2_uaa10393:sex,0.03
NCT00849017,NCT00849017,f8,sex,arm_f_2_uaa10393:sex,-0.701
NCT00849017,NCT00849017,f8,age10:arm_f_2_uaa10393,arm_f_2_uaa10393:sex,-0.123
NCT00849017,NCT00849017,f8,age10:arm_f_2_uaa10394,arm_f_2_uaa10393:sex,-0.034
NCT00849017,NCT00849017,f8,(Intercept),arm_f_2_uaa10394:sex,-0.045
NCT00849017,NCT00849017,f8,value_1,arm_f_2_uaa10394:sex,0.115
NCT00849017,NCT00849017,f8,age10,arm_f_2_uaa10394:sex,0.051
NCT00849017,NCT00849017,f8,arm_f_2_uaa10393,arm_f_2_uaa10394:sex,0.033
NCT00849017,NCT00849017,f8,arm_f_2_uaa10394,arm_f_2_uaa10394:sex,0.038
NCT00849017,NCT00849017,f8,sex,arm_f_2_uaa10394:sex,-0.71
NCT00849017,NCT00849017,f8,age10:arm_f_2_uaa10393,arm_f_2_uaa10394:sex,-0.036
NCT00849017,NCT00849017,f8,age10:arm_f_2_uaa10394,arm_f_2_uaa10394:sex,-0.088
NCT00849017,NCT00849017,f8,arm_f_2_uaa10393:sex,arm_f_2_uaa10394:sex,0.497
NCT00849017,NCT00849017,f8,(Intercept),value_1:arm_f_2_uaa10393,0.663
NCT00849017,NCT00849017,f8,value_1,value_1:arm_f_2_uaa10393,-0.733
NCT00849017,NCT00849017,f8,age10,value_1:arm_f_2_uaa10393,-0.153
NCT00849017,NCT00849017,f8,arm_f_2_uaa10393,value_1:arm_f_2_uaa10393,-0.903
NCT00849017,NCT00849017,f8,arm_f_2_uaa10394,value_1:arm_f_2_uaa10393,-0.451
NCT00849017,NCT00849017,f8,sex,value_1:arm_f_2_uaa10393,0.118
NCT00849017,NCT00849017,f8,age10:arm_f_2_uaa10393,value_1:arm_f_2_uaa10393,0.173
NCT00849017,NCT00849017,f8,age10:arm_f_2_uaa10394,value_1:arm_f_2_uaa10393,0.104
NCT00849017,NCT00849017,f8,arm_f_2_uaa10393:sex,value_1:arm_f_2_uaa10393,-0.165
NCT00849017,NCT00849017,f8,arm_f_2_uaa10394:sex,value_1:arm_f_2_uaa10393,-0.084
NCT00849017,NCT00849017,f8,(Intercept),value_1:arm_f_2_uaa10394,0.626
NCT00849017,NCT00849017,f8,value_1,value_1:arm_f_2_uaa10394,-0.691
NCT00849017,NCT00849017,f8,age10,value_1:arm_f_2_uaa10394,-0.144
NCT00849017,NCT00849017,f8,arm_f_2_uaa10393,value_1:arm_f_2_uaa10394,-0.46
NCT00849017,NCT00849017,f8,arm_f_2_uaa10394,value_1:arm_f_2_uaa10394,-0.908
NCT00849017,NCT00849017,f8,sex,value_1:arm_f_2_uaa10394,0.112
NCT00849017,NCT00849017,f8,age10:arm_f_2_uaa10393,value_1:arm_f_2_uaa10394,0.103
NCT00849017,NCT00849017,f8,age10:arm_f_2_uaa10394,value_1:arm_f_2_uaa10394,0.231
NCT00849017,NCT00849017,f8,arm_f_2_uaa10393:sex,value_1:arm_f_2_uaa10394,-0.078
NCT00849017,NCT00849017,f8,arm_f_2_uaa10394:sex,value_1:arm_f_2_uaa10394,-0.121
NCT00849017,NCT00849017,f8,value_1:arm_f_2_uaa10393,value_1:arm_f_2_uaa10394,0.506
NCT00849056,NCT00849056,f8,(Intercept),value_1,-0.864
NCT00849056,NCT00849056,f8,(Intercept),age10,-0.557
NCT00849056,NCT00849056,f8,value_1,age10,0.083
NCT00849056,NCT00849056,f8,(Intercept),arm_f_2_uaa10397,-0.708
NCT00849056,NCT00849056,f8,value_1,arm_f_2_uaa10397,0.612
NCT00849056,NCT00849056,f8,age10,arm_f_2_uaa10397,0.394
NCT00849056,NCT00849056,f8,(Intercept),sex,-0.133
NCT00849056,NCT00849056,f8,value_1,sex,0.063
NCT00849056,NCT00849056,f8,age10,sex,-0.036
NCT00849056,NCT00849056,f8,arm_f_2_uaa10397,sex,0.094
NCT00849056,NCT00849056,f8,(Intercept),age10:arm_f_2_uaa10397,0.401
NCT00849056,NCT00849056,f8,value_1,age10:arm_f_2_uaa10397,-0.06
NCT00849056,NCT00849056,f8,age10,age10:arm_f_2_uaa10397,-0.72
NCT00849056,NCT00849056,f8,arm_f_2_uaa10397,age10:arm_f_2_uaa10397,-0.58
NCT00849056,NCT00849056,f8,sex,age10:arm_f_2_uaa10397,0.026
NCT00849056,NCT00849056,f8,(Intercept),arm_f_2_uaa10397:sex,0.093
NCT00849056,NCT00849056,f8,value_1,arm_f_2_uaa10397:sex,-0.044
NCT00849056,NCT00849056,f8,age10,arm_f_2_uaa10397:sex,0.025
NCT00849056,NCT00849056,f8,arm_f_2_uaa10397,arm_f_2_uaa10397:sex,-0.133
NCT00849056,NCT00849056,f8,sex,arm_f_2_uaa10397:sex,-0.698
NCT00849056,NCT00849056,f8,age10:arm_f_2_uaa10397,arm_f_2_uaa10397:sex,-0.073
NCT00849056,NCT00849056,f8,(Intercept),value_1:arm_f_2_uaa10397,0.622
NCT00849056,NCT00849056,f8,value_1,value_1:arm_f_2_uaa10397,-0.72
NCT00849056,NCT00849056,f8,age10,value_1:arm_f_2_uaa10397,-0.06
NCT00849056,NCT00849056,f8,arm_f_2_uaa10397,value_1:arm_f_2_uaa10397,-0.871
NCT00849056,NCT00849056,f8,sex,value_1:arm_f_2_uaa10397,-0.046
NCT00849056,NCT00849056,f8,age10:arm_f_2_uaa10397,value_1:arm_f_2_uaa10397,0.128
NCT00849056,NCT00849056,f8,arm_f_2_uaa10397:sex,value_1:arm_f_2_uaa10397,0.082
NCT00976391,NCT00976391,f8,(Intercept),value_1,-0.867
NCT00976391,NCT00976391,f8,(Intercept),age10,-0.637
NCT00976391,NCT00976391,f8,value_1,age10,0.183
NCT00976391,NCT00976391,f8,(Intercept),arm_f_2_uaa10467,-0.727
NCT00976391,NCT00976391,f8,value_1,arm_f_2_uaa10467,0.63
NCT00976391,NCT00976391,f8,age10,arm_f_2_uaa10467,0.463
NCT00976391,NCT00976391,f8,(Intercept),sex,-0.121
NCT00976391,NCT00976391,f8,value_1,sex,0.085
NCT00976391,NCT00976391,f8,age10,sex,-0.038
NCT00976391,NCT00976391,f8,arm_f_2_uaa10467,sex,0.088
NCT00976391,NCT00976391,f8,(Intercept),age10:arm_f_2_uaa10467,0.456
NCT00976391,NCT00976391,f8,value_1,age10:arm_f_2_uaa10467,-0.131
NCT00976391,NCT00976391,f8,age10,age10:arm_f_2_uaa10467,-0.715
NCT00976391,NCT00976391,f8,arm_f_2_uaa10467,age10:arm_f_2_uaa10467,-0.646
NCT00976391,NCT00976391,f8,sex,age10:arm_f_2_uaa10467,0.027
NCT00976391,NCT00976391,f8,(Intercept),arm_f_2_uaa10467:sex,0.086
NCT00976391,NCT00976391,f8,value_1,arm_f_2_uaa10467:sex,-0.06
NCT00976391,NCT00976391,f8,age10,arm_f_2_uaa10467:sex,0.027
NCT00976391,NCT00976391,f8,arm_f_2_uaa10467,arm_f_2_uaa10467:sex,-0.14
NCT00976391,NCT00976391,f8,sex,arm_f_2_uaa10467:sex,-0.709
NCT00976391,NCT00976391,f8,age10:arm_f_2_uaa10467,arm_f_2_uaa10467:sex,0.013
NCT00976391,NCT00976391,f8,(Intercept),value_1:arm_f_2_uaa10467,0.636
NCT00976391,NCT00976391,f8,value_1,value_1:arm_f_2_uaa10467,-0.733
NCT00976391,NCT00976391,f8,age10,value_1:arm_f_2_uaa10467,-0.134
NCT00976391,NCT00976391,f8,arm_f_2_uaa10467,value_1:arm_f_2_uaa10467,-0.864
NCT00976391,NCT00976391,f8,sex,value_1:arm_f_2_uaa10467,-0.062
NCT00976391,NCT00976391,f8,age10:arm_f_2_uaa10467,value_1:arm_f_2_uaa10467,0.188
NCT00976391,NCT00976391,f8,arm_f_2_uaa10467:sex,value_1:arm_f_2_uaa10467,0.077
NCT01098539,NCT01098539,f8,(Intercept),value_1,-0.823
NCT01098539,NCT01098539,f8,(Intercept),age10,-0.632
NCT01098539,NCT01098539,f8,value_1,age10,0.094
NCT01098539,NCT01098539,f8,(Intercept),arm_f_2_uaa10566,-0.686
NCT01098539,NCT01098539,f8,value_1,arm_f_2_uaa10566,0.564
NCT01098539,NCT01098539,f8,age10,arm_f_2_uaa10566,0.433
NCT01098539,NCT01098539,f8,(Intercept),sex,-0.041
NCT01098539,NCT01098539,f8,value_1,sex,0.03
