nct_id,nct_id2,models,term,estimate,std.error,statistic,p.value
NCT01733758,NCT01733758,f7,value_1:arm_f_2_uaa10899,-0.108,0.098,-1.1,2.718e-01
NCT01733758,NCT01733758,f7,value_1:arm_f_2_uaa10900,-0.244,0.097,-2.509,1.244e-02
NCT01733758,NCT01733758,f7,value_1:arm_f_2_uaa10901,-0.207,0.106,-1.954,5.131e-02
NCT02229227,NCT02229227,f7,(Intercept),2.267,0.479,4.729,2.657e-06
NCT02229227,NCT02229227,f7,value_1,0.557,0.061,9.096,7.215e-19
NCT02229227,NCT02229227,f7,sex,0.084,0.077,1.092,2.751e-01
NCT02229227,NCT02229227,f7,arm_f_2_uaa11080,2.172,0.695,3.123,1.854e-03
NCT02229227,NCT02229227,f7,sex:arm_f_2_uaa11080,0.031,0.11,0.285,7.759e-01
NCT02229227,NCT02229227,f7,value_1:arm_f_2_uaa11080,-0.272,0.089,-3.073,2.192e-03
NCT02465515,NCT02465515,f7,(Intercept),3.506,0.117,29.934,1.301e-187
NCT02465515,NCT02465515,f7,value_1,0.589,0.013,46.141,0.000e+00
NCT02465515,NCT02465515,f7,sex,-0.135,0.042,-3.226,1.262e-03
NCT02465515,NCT02465515,f7,arm_f_2_uaa11138,0.207,0.162,1.283,1.995e-01
NCT02465515,NCT02465515,f7,sex:arm_f_2_uaa11138,0.118,0.059,1.994,4.617e-02
NCT02465515,NCT02465515,f7,value_1:arm_f_2_uaa11138,-0.049,0.018,-2.7,6.942e-03
NCT00838903,NCT00838903,f8,(Intercept),2.742,1.392,1.969,4.919e-02
NCT00838903,NCT00838903,f8,value_1,0.741,0.13,5.711,1.485e-08
NCT00838903,NCT00838903,f8,age10,-0.155,0.12,-1.292,1.966e-01
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381,2.675,1.646,1.625,1.044e-01
NCT00838903,NCT00838903,f8,arm_f_2_uaa10382,3.296,1.594,2.067,3.899e-02
NCT00838903,NCT00838903,f8,arm_f_2_uaa10384,1.875,1.631,1.15,2.505e-01
NCT00838903,NCT00838903,f8,sex,0.12,0.233,0.516,6.062e-01
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10381,-0.08,0.138,-0.575,5.656e-01
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10382,-0.187,0.137,-1.366,1.723e-01
NCT00838903,NCT00838903,f8,age10:arm_f_2_uaa10384,-0.064,0.138,-0.462,6.443e-01
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381:sex,-0.008,0.269,-0.029,9.771e-01
NCT00838903,NCT00838903,f8,arm_f_2_uaa10382:sex,-0.11,0.268,-0.409,6.825e-01
NCT00838903,NCT00838903,f8,arm_f_2_uaa10384:sex,-0.008,0.269,-0.03,9.761e-01
NCT00838903,NCT00838903,f8,value_1:arm_f_2_uaa10381,-0.347,0.156,-2.234,2.574e-02
NCT00838903,NCT00838903,f8,value_1:arm_f_2_uaa10382,-0.314,0.152,-2.063,3.934e-02
NCT00838903,NCT00838903,f8,value_1:arm_f_2_uaa10384,-0.225,0.156,-1.445,1.487e-01
NCT00838916,NCT00838916,f8,(Intercept),4.368,0.74,5.902,5.474e-09
NCT00838916,NCT00838916,f8,value_1,0.377,0.07,5.419,8.130e-08
NCT00838916,NCT00838916,f8,age10,0.001,0.067,0.018,9.860e-01
NCT00838916,NCT00838916,f8,arm_f_2_uaa10386,0.47,0.916,0.512,6.085e-01
NCT00838916,NCT00838916,f8,sex,-0.084,0.13,-0.649,5.165e-01
NCT00838916,NCT00838916,f8,age10:arm_f_2_uaa10386,-0.181,0.083,-2.187,2.909e-02
NCT00838916,NCT00838916,f8,arm_f_2_uaa10386:sex,0.136,0.158,0.857,3.919e-01
NCT00838916,NCT00838916,f8,value_1:arm_f_2_uaa10386,0.066,0.087,0.76,4.478e-01
NCT00839527,NCT00839527,f8,(Intercept),4.326,1.077,4.016,6.620e-05
NCT00839527,NCT00839527,f8,value_1,0.673,0.103,6.542,1.230e-10
NCT00839527,NCT00839527,f8,age10,-0.312,0.096,-3.239,1.261e-03
NCT00839527,NCT00839527,f8,arm_f_2_uaa10389,-0.614,1.301,-0.472,6.374e-01
NCT00839527,NCT00839527,f8,arm_f_2_uaa10390,0.206,1.309,0.157,8.751e-01
NCT00839527,NCT00839527,f8,sex,0.089,0.187,0.475,6.352e-01
NCT00839527,NCT00839527,f8,age10:arm_f_2_uaa10389,0.107,0.115,0.927,3.543e-01
NCT00839527,NCT00839527,f8,age10:arm_f_2_uaa10390,0.198,0.115,1.723,8.529e-02
NCT00839527,NCT00839527,f8,arm_f_2_uaa10389:sex,-0.008,0.222,-0.036,9.709e-01
NCT00839527,NCT00839527,f8,arm_f_2_uaa10390:sex,-0.225,0.221,-1.021,3.075e-01
NCT00839527,NCT00839527,f8,value_1:arm_f_2_uaa10389,-0.075,0.125,-0.598,5.498e-01
NCT00839527,NCT00839527,f8,value_1:arm_f_2_uaa10390,-0.235,0.125,-1.881,6.048e-02
NCT00849017,NCT00849017,f8,(Intercept),5.286,1.13,4.68,4.434e-06
NCT00849017,NCT00849017,f8,value_1,0.329,0.117,2.806,5.360e-03
NCT00849017,NCT00849017,f8,age10,-0.093,0.088,-1.057,2.912e-01
NCT00849017,NCT00849017,f8,arm_f_2_uaa10393,-1.381,1.536,-0.899,3.696e-01
NCT00849017,NCT00849017,f8,arm_f_2_uaa10394,-1.286,1.661,-0.774,4.396e-01
NCT00849017,NCT00849017,f8,sex,0.101,0.202,0.498,6.188e-01
NCT00849017,NCT00849017,f8,age10:arm_f_2_uaa10393,0.023,0.124,0.189,8.501e-01
NCT00849017,NCT00849017,f8,age10:arm_f_2_uaa10394,-0.047,0.129,-0.366,7.144e-01
NCT00849017,NCT00849017,f8,arm_f_2_uaa10393:sex,0.41,0.288,1.422,1.560e-01
NCT00849017,NCT00849017,f8,arm_f_2_uaa10394:sex,-0.201,0.284,-0.707,4.804e-01
NCT00849017,NCT00849017,f8,value_1:arm_f_2_uaa10393,0.1,0.16,0.624,5.331e-01
NCT00849017,NCT00849017,f8,value_1:arm_f_2_uaa10394,0.171,0.169,1.007,3.149e-01
NCT00849056,NCT00849056,f8,(Intercept),5.91,0.852,6.934,2.621e-11
NCT00849056,NCT00849056,f8,value_1,0.323,0.086,3.772,1.962e-04
NCT00849056,NCT00849056,f8,age10,-0.132,0.076,-1.73,8.475e-02
NCT00849056,NCT00849056,f8,arm_f_2_uaa10397,-1.344,1.204,-1.116,2.655e-01
NCT00849056,NCT00849056,f8,sex,-0.108,0.145,-0.747,4.559e-01
NCT00849056,NCT00849056,f8,age10:arm_f_2_uaa10397,0.067,0.106,0.63,5.290e-01
NCT00849056,NCT00849056,f8,arm_f_2_uaa10397:sex,-0.036,0.208,-0.175,8.611e-01
NCT00849056,NCT00849056,f8,value_1:arm_f_2_uaa10397,0.041,0.119,0.346,7.299e-01
NCT00976391,NCT00976391,f8,(Intercept),3.268,0.729,4.485,8.859e-06
NCT00976391,NCT00976391,f8,value_1,0.563,0.066,8.516,1.540e-16
NCT00976391,NCT00976391,f8,age10,-0.081,0.065,-1.262,2.073e-01
NCT00976391,NCT00976391,f8,arm_f_2_uaa10467,0.496,1.002,0.495,6.208e-01
NCT00976391,NCT00976391,f8,sex,0.183,0.113,1.624,1.050e-01
NCT00976391,NCT00976391,f8,age10:arm_f_2_uaa10467,-0.008,0.09,-0.087,9.307e-01
NCT00976391,NCT00976391,f8,arm_f_2_uaa10467:sex,-0.019,0.159,-0.118,9.059e-01
NCT00976391,NCT00976391,f8,value_1:arm_f_2_uaa10467,-0.068,0.09,-0.754,4.509e-01
NCT01098539,NCT01098539,f8,(Intercept),3.053,0.79,3.863,1.273e-04
NCT01098539,NCT01098539,f8,value_1,0.55,0.074,7.416,5.479e-13
NCT01098539,NCT01098539,f8,age10,0.058,0.071,0.821,4.121e-01
NCT01098539,NCT01098539,f8,arm_f_2_uaa10566,-0.556,1.153,-0.483,6.295e-01
NCT01098539,NCT01098539,f8,sex,-0.408,0.127,-3.207,1.431e-03
NCT01098539,NCT01098539,f8,age10:arm_f_2_uaa10566,-0.142,0.104,-1.367,1.723e-01
NCT01098539,NCT01098539,f8,arm_f_2_uaa10566:sex,0.63,0.18,3.511,4.880e-04
NCT01098539,NCT01098539,f8,value_1:arm_f_2_uaa10566,0.097,0.109,0.892,3.728e-01
NCT01128894,NCT01128894,f8,(Intercept),3.147,0.573,5.494,5.289e-08
NCT01128894,NCT01128894,f8,value_1,0.497,0.056,8.904,3.536e-18
NCT01128894,NCT01128894,f8,age10,-0.04,0.047,-0.853,3.939e-01
NCT01128894,NCT01128894,f8,arm_f_2_uaa10601,1.113,0.792,1.404,1.606e-01
NCT01128894,NCT01128894,f8,sex,0.359,0.091,3.934,9.072e-05
NCT01128894,NCT01128894,f8,age10:arm_f_2_uaa10601,-0.121,0.066,-1.846,6.531e-02
NCT01128894,NCT01128894,f8,arm_f_2_uaa10601:sex,-0.295,0.129,-2.282,2.273e-02
NCT01128894,NCT01128894,f8,value_1:arm_f_2_uaa10601,-0.013,0.078,-0.165,8.689e-01
NCT01733758,NCT01733758,f8,(Intercept),3.401,0.839,4.051,5.957e-05
NCT01733758,NCT01733758,f8,value_1,0.652,0.081,8.033,7.588e-15
NCT01733758,NCT01733758,f8,age10,-0.099,0.06,-1.632,1.033e-01
NCT01733758,NCT01733758,f8,arm_f_2_uaa10899,-0.764,1.031,-0.741,4.592e-01
NCT01733758,NCT01733758,f8,arm_f_2_uaa10900,1.083,1.031,1.051,2.939e-01
NCT01733758,NCT01733758,f8,arm_f_2_uaa10901,-0.496,1.099,-0.451,6.522e-01
NCT01733758,NCT01733758,f8,sex,0.167,0.138,1.205,2.289e-01
NCT01733758,NCT01733758,f8,age10:arm_f_2_uaa10899,0.047,0.079,0.595,5.523e-01
NCT01733758,NCT01733758,f8,age10:arm_f_2_uaa10900,-0.061,0.078,-0.782,4.348e-01
NCT01733758,NCT01733758,f8,age10:arm_f_2_uaa10901,0.1,0.083,1.196,2.324e-01
NCT01733758,NCT01733758,f8,arm_f_2_uaa10899:sex,-0.145,0.177,-0.817,4.146e-01
NCT01733758,NCT01733758,f8,arm_f_2_uaa10900:sex,-0.346,0.176,-1.971,4.929e-02
NCT01733758,NCT01733758,f8,arm_f_2_uaa10901:sex,-0.111,0.194,-0.573,5.670e-01
NCT01733758,NCT01733758,f8,value_1:arm_f_2_uaa10899,-0.078,0.1,-0.774,4.391e-01
NCT01733758,NCT01733758,f8,value_1:arm_f_2_uaa10900,-0.234,0.099,-2.358,1.880e-02
NCT01733758,NCT01733758,f8,value_1:arm_f_2_uaa10901,-0.169,0.108,-1.571,1.168e-01
NCT02229227,NCT02229227,f8,(Intercept),2.851,0.537,5.311,1.410e-07
NCT02229227,NCT02229227,f8,value_1,0.554,0.061,9.057,9.956e-19
NCT02229227,NCT02229227,f8,age10,-0.097,0.04,-2.395,1.683e-02
NCT02229227,NCT02229227,f8,arm_f_2_uaa11080,1.545,0.783,1.972,4.895e-02
NCT02229227,NCT02229227,f8,sex,0.093,0.077,1.212,2.259e-01
NCT02229227,NCT02229227,f8,age10:arm_f_2_uaa11080,0.103,0.058,1.785,7.457e-02
NCT02229227,NCT02229227,f8,arm_f_2_uaa11080:sex,0.021,0.109,0.196,8.447e-01
NCT02229227,NCT02229227,f8,value_1:arm_f_2_uaa11080,-0.268,0.088,-3.03,2.526e-03
NCT02465515,NCT02465515,f8,(Intercept),5.095,0.202,25.192,2.722e-135
NCT02465515,NCT02465515,f8,value_1,0.567,0.013,44.124,0.000e+00
NCT02465515,NCT02465515,f8,age10,-0.218,0.023,-9.602,9.969e-22
NCT02465515,NCT02465515,f8,arm_f_2_uaa11138,-0.037,0.284,-0.129,8.973e-01
NCT02465515,NCT02465515,f8,sex,-0.144,0.042,-3.478,5.077e-04
NCT02465515,NCT02465515,f8,age10:arm_f_2_uaa11138,0.036,0.032,1.113,2.656e-01
NCT02465515,NCT02465515,f8,arm_f_2_uaa11138:sex,0.123,0.059,2.084,3.719e-02
NCT02465515,NCT02465515,f8,value_1:arm_f_2_uaa11138,-0.049,0.018,-2.674,7.498e-03
